gene	GSM1495249	GSM1495251	GSM1495253	GSM1495250	GSM1495252
55825	0.02	0.08	0.15	0.03	0.34
55827	1.61	1.8	0.59	1.74	0.62
55830	0.95	0.9	1.05	0.8	1.02
55831	1.15	1.17	0.69	1.03	0.94
55832	1.77	1.84	1.79	1.77	1.9
55833	0.54	0.44	0.78	0.63	0.44
55835	0.24	0.35	0.47	0.32	0.42
55837	0.7	0.74	0.73	0.65	0.87
55839	0.11	0.2	0.09	0.08	0.27
55840	-0.03	-0.11	0.09	-0.02	-0.04
55841	0.63	0.53	0.81	0.71	0.67
55843	0	-0.09	0.11	-0.08	0.05
55844	1.02	1.2	0.69	0.99	0.8
55845	1.53	1.63	1.48	1.5	1.51
55846	0.37	0.35	0.64	0.46	0.55
55847	1.04	1.13	0.43	0.99	0.78
55848	0.07	0.04	0.27	0.05	0.29
55850	0.57	0.55	0.41	0.6	0.57
55851	0.66	0.66	0.64	0.56	0.44
55852	1.56	1.51	1.07	1.58	0.93
55854	1.38	1.43	1	1.27	1.25
55855	-0.41	-0.33	-0.44	-0.31	-0.2
55856	0.72	0.67	0.66	0.62	0.68
55857	0.62	0.52	1.07	0.67	1.11
55858	0.98	0.9	0.84	1.09	0.87
55859	2.29	2.31	1.81	2.19	2.1
55860	1.35	1.45	1.09	1.38	1.1
55861	2.26	2.03	1.33	2.37	1.66
55862	1.04	0.95	0.89	0.95	1.06
55863	0.78	0.75	0.73	0.85	0.8
55867	-0.35	-0.26	-0.2	-0.27	-0.41
55869	0.36	0.42	0.31	0.34	0.43
55870	1.69	1.57	1.65	1.72	1.46
55871	0.72	0.57	0.77	0.74	0.67
55872	-0.26	-0.02	0.23	-1.17	0.6
55876	0.21	0.21	0.48	0.3	0.18
55879	0.34	0.45	0.39	0.24	0.6
55884	2.22	2.35	1.6	2.3	1.7
55885	1.92	1.95	1.71	2.33	0.82
55888	0.02	0	0.29	0.03	0.16
55889	-1.17	-1.21	-0.4	-0.36	-0.3
55890	0.29	0.36	0.08	0.22	0.12
55891	-0.46	-1.21	-1.19	-1.17	-0.56
55892	0.39	0.37	0.59	0.38	0.7
55893	0.98	0.89	0.97	0.66	0.77
55894	-1.17	-1.21	-1.19	-1.17	-1.18
55897	0.07	0.17	0.06	0.21	0.11
55898	0.88	0.92	0.91	0.9	0.82
55900	1.14	1.01	1.37	1.05	0.96
55901	0.31	0.32	0	0.26	0.4
55902	0.71	0.7	0.58	0.86	0.67
55904	1.29	1.08	1.94	1.32	1.49
55905	1.07	0.93	1.25	0.99	1.51
55906	0.3	0.31	0.61	0.35	0.74
55907	1.45	1.53	0.65	1.51	0.59
55908	-0.56	-0.42	-0.58	-0.33	-0.41
55909	0.21	0.3	0.31	0.22	0.26
55911	0.05	-0.03	0.06	-0.07	0.05
55914	1.68	1.28	1.77	1.42	1.59
55915	1.46	1.49	1.65	1.43	1.69
55916	0.17	0.13	0.38	0.15	0.71
55917	0.71	0.58	0.78	0.52	0.45
55920	1.03	0.99	1.72	0.73	1.2
55922	0.72	0.8	0.44	0.79	0.44
55929	1.06	1.09	1.17	1.18	0.72
55930	0.2	0.25	0.04	0.29	0.3
55937	-0.16	-0.14	0.07	-0.15	0.13
55954	0.21	0.27	0.32	0.2	0.41
55957	0.26	0.29	0.29	0.31	0.21
55958	0.96	0.91	1.15	0.91	0.91
55959	1.17	1.19	2.53	1.19	2.83
55964	2.75	2.7	2.42	2.64	2.21
55966	1.4	1.44	0.05	1.33	0.51
55967	0.83	0.85	0.38	0.71	0.87
55968	1.43	1.42	1.24	1.42	1.27
55970	0.85	0.62	0.6	0.53	0.21
55971	-0.1	-0.11	-0.13	-0.09	-0.3
55972	0.6	0.66	0.67	0.76	0.57
55973	1.53	1.6	1.34	1.55	1.26
55974	0.13	0.18	0.21	0.09	0.26
55975	1.01	0.96	1.46	0.95	1.27
55997	-0.14	-0.05	-0.58	-0.07	-0.27
55998	-0.41	-0.51	-0.4	-0.29	-0.56
55999	-0.56	-0.51	-0.4	-1.17	-0.17
56000	-0.46	-0.39	-0.58	-1.17	-0.37
56001	-1.17	-0.51	-1.19	-0.33	-1.18
56005	0.71	0.73	0.66	0.62	0.76
56006	0.71	0.86	0.94	0.68	0.66
56033	-0.46	-0.51	-0.21	-0.55	-1.18
56034	0.19	0.25	0.79	0.28	0.59
56052	0.4	0.47	0.33	0.43	0.47
56061	1.3	1.31	1.28	1.23	1.12
56062	0.58	0.52	0.28	0.71	0.16
56063	0.29	0.24	0.21	0.34	0.15
56097	1.43	1.63	0.18	1.47	0.36
56098	0.51	0.51	0.29	0.54	2.06
56099	0.43	0.26	1.68	0.34	0.13
56100	0.16	0.2	-0.04	0.15	0.07
56101	0.29	0.27	-0.02	0.36	-0.01
56102	-0.17	-0.11	-0.06	-0.11	-0.02
56103	0.24	0.15	0.17	0.28	0.49
56104	-0.01	-0.02	1.63	0.07	1.89
56105	0.06	-0.03	-0.18	0.02	-0.05
56106	0.21	0.12	1.53	0.18	0.13
56107	0.24	0.37	-0.12	0.34	-0.12
56108	-0.07	-0.03	-0.07	-0.02	-0.07
56109	-0.01	0.26	0.09	0.18	0.14
56110	0.01	0.04	-0.11	0.11	0
56111	0.08	0.17	0.13	0.13	0.19
56112	0.33	0.27	-0.03	0.24	-0.08
56113	0.24	0.19	0.07	0.22	0.38
56114	0.09	-0.04	0.05	0.17	0.8
56120	-0.37	-0.33	-0.24	-0.46	-0.21
56121	0.05	0.04	0.07	0.15	0.11
56122	0.27	0.37	0.3	0.38	0.26
56123	-0.04	-0.03	0.03	0.04	0.07
56124	-0.05	-0.12	-0.08	0.03	-0.04
56125	-0.05	-0.08	-0.14	-0.05	-0.1
56126	0.1	0.25	0.57	0.18	0.43
56127	-0.12	0.01	0.64	0.03	0.69
56128	-0.2	-0.22	-0.12	-0.24	0.14
56129	-0.03	-0.05	-0.07	-0.06	0.62
56130	-0.03	0.01	0.11	0.04	0.32
56131	0.24	0.21	0.05	0.31	-0.07
56132	-0.04	-0.03	0.53	0.04	-0.01
56133	0.02	0.01	-0.02	0.17	0.03
56134	0.77	0.8	0.08	0.93	0.23
56135	-0.03	0.11	-0.09	0.13	0.12
56136	-0.17	-0.1	-1.19	0.02	-0.3
56137	-0.07	0.14	-0.18	-0.09	-0.07
56138	0.11	0.12	-0.29	0.17	-0.23
56139	0.39	0.41	1.23	0.37	1.27
56140	-0.05	-0.03	-0.17	-0.01	-0.12
56141	-0.07	0.03	-0.17	-0.02	-0.16
56142	0.26	0.27	-0.16	0.35	-0.11
56143	0.2	0.33	0.42	0.35	-0.16
56144	0.14	0.29	0.07	0.23	0.94
56145	0.01	0.16	0.9	0.17	0.86
56146	-0.05	-0.12	0.18	0.01	0.03
56147	-0.01	0.14	0.07	0.2	0.13
56154	-0.1	-0.15	-0.01	-0.03	-0.05
56155	-0.21	-0.24	-0.12	-0.17	-0.16
56156	-1.17	-1.21	-1.19	-1.17	-1.18
56157	-1.17	-1.21	-1.19	-1.17	-1.18
56158	-1.17	-0.61	-0.44	-0.36	-0.46
56159	-1.17	-0.61	-0.44	-1.17	-0.56
56160	0.57	0.55	0.43	0.57	0.5
56163	-0.56	-0.46	-0.58	-1.17	-0.46
56164	-0.15	-0.1	-0.09	-0.16	-0.13
56165	-0.23	-0.32	-0.31	-0.27	-0.26
56167	-0.56	-0.42	-0.4	-0.4	-0.41
56168	-1.17	-1.21	-1.19	-1.17	-1.18
56169	-0.16	-0.46	0.04	-0.4	-0.41
56171	0.14	0.1	0.61	0.37	0.04
56172	1.7	1.77	1.27	1.79	1.54
56180	0.11	0.09	0.23	0.09	0.25
56181	1.27	1.23	1.29	1.28	0.82
56203	-0.15	-0.1	-0.23	-0.13	-0.17
56204	0.61	0.64	0.96	0.71	1.16
56241	0.06	0	-0.17	-0.12	0.07
56242	0.36	0.26	0.71	0.36	0.68
56243	0.84	1.02	0.01	0.84	-0.09
56244	-0.29	-0.46	-1.19	-0.25	-1.18
56246	-0.35	-0.39	-0.37	-0.46	-0.46
56252	1.38	1.33	1.71	1.43	1.69
56253	-0.35	-0.31	-0.4	-0.33	-0.46
56254	1.12	1.1	1.56	1.08	1.68
56255	1.72	1.72	1.49	1.81	1.62
56256	0.18	0.19	-0.05	0.15	0.03
56257	0.85	0.78	1.27	0.82	1.11
56259	0.6	0.68	0.66	0.58	1.04
56261	1.14	1.03	1.2	0.94	1.03
56262	1.76	1.65	2.34	1.54	2.66
56265	0.25	0.01	0.75	-0.14	0.38
56267	0.39	0.64	0.51	0.43	0.4
56269	-1.17	-1.21	-1.19	-1.17	-0.56
56270	1.56	1.48	1.8	1.51	1.72
56271	2.06	2.02	1.74	2.11	1.83
56287	-1.17	-1.21	-0.58	-1.17	-1.18
56288	0.4	0.33	0.85	0.34	0.96
56300	-1.17	-1.21	-1.19	-1.17	-1.18
56301	0.31	0.66	-0.17	0.29	-0.35
56302	-0.37	-0.37	-0.49	-0.27	-1.18
56311	-0.23	-0.31	-0.28	-0.14	-0.12
56339	0.73	0.69	1.52	0.76	1.2
56341	0.88	1.04	-0.12	0.64	0.39
56342	0.47	0.43	0.49	0.49	0.5
56344	-0.46	-0.42	-1.19	-0.46	-1.18
56413	-0.14	-0.1	-0.06	-0.17	0
56474	0.19	0.17	0.74	0.22	0.67
56475	0.25	0.37	1.61	0.26	0.38
56476	-1.17	-0.29	-1.19	-1.17	-1.18
56477	-0.01	0.04	-0.14	0	-0.22
56478	0.89	0.84	0.95	0.94	0.83
56479	1.14	1.32	0.41	1.39	0.4
56521	0.56	0.53	0.25	0.59	0.44
56547	-1.17	-1.21	-1.19	-1.17	-1.18
56548	0.2	0.6	0.3	0.11	0.31
56603	1.07	0.96	-0.07	1.05	-0.03
56604	-1.17	-0.42	-1.19	-1.17	-1.18
56605	0.5	0.42	0.65	0.55	0.39
56606	-0.08	-0.18	-0.07	-0.26	-0.2
56616	0.75	0.67	0.97	0.76	1.23
56623	0.6	0.63	1.05	0.73	0.9
56624	-0.04	0.01	0.09	0.02	0.07
56647	0.84	0.8	0.98	0.7	1.32
56648	0.32	0.34	0.11	0.39	0.09
56649	-0.19	-0.17	-0.17	-0.13	-0.08
56650	2.43	2.13	2.06	2.48	2.24
56654	1.88	2.14	2.04	1.99	2.05
56655	0.48	0.52	0.24	0.52	0.21
56656	-0.56	-0.61	-1.19	-1.17	-1.18
56658	0.38	0.35	0.48	0.33	0.55
56659	-0.04	-0.07	-0.02	0	-0.12
56660	0.58	0.7	-0.05	0.6	0.45
56666	0.7	0.88	0.22	0.8	-0.15
56667	-0.46	-0.61	-0.49	-1.17	-0.56
56670	-0.06	-0.14	-0.27	-0.07	-0.24
56672	0.33	0.29	0.46	0.29	0.56
56674	1.35	1.39	1.52	1.18	1.74
56675	1.48	1.58	0.04	1.29	-0.07
56676	-1.17	-0.61	-0.58	-0.46	-1.18
56677	-1.17	-1.21	-1.19	-1.17	-1.18
56681	1.61	1.53	1.51	1.5	1.63
56704	0.44	0.46	-0.18	0.66	-0.1
56729	-0.46	-1.21	-1.19	-1.17	-0.56
56731	0.34	0.42	0.4	0.43	0.24
56751	-0.56	-1.21	-0.58	-1.17	-0.12
56776	1.33	1.33	1.54	1.35	1.25
56829	0.47	0.3	1	0.28	0.61
56832	-1.17	-1.21	-1.19	-1.17	-1.18
56833	-0.06	-0.1	-0.04	-0.08	-0.05
56834	0.94	1.08	0.74	0.97	0.93
56848	0.82	0.76	0.66	0.91	0.56
56849	1.31	1.37	0.62	1.36	0.81
56850	1.74	1.73	1.53	1.83	1.5
56851	1.08	1.04	0.95	0.95	1.04
56852	-0.01	0.14	0.26	0.1	0.27
56853	2.17	2.25	0.48	2.1	0.46
56882	1.37	1.1	1.75	1.24	1.9
56884	0.63	0.72	0.9	0.69	-0.1
56886	0.99	1.09	1.23	1.11	1.46
56888	1.2	1.18	0.97	1.07	0.89
56889	1.88	1.84	2.01	1.84	2.15
56890	0.26	0.24	0.49	0.3	0.4
56891	-0.46	-0.61	-0.37	-0.46	-0.46
56893	1.38	1.33	1.58	1.37	1.45
56894	1.91	1.84	1.72	1.74	1.61
56895	1.39	1.42	1.17	1.42	1.25
56896	1.41	1.54	1.17	1.43	1.47
56897	1	1.04	0.9	1.08	0.9
56898	0.66	0.58	0.79	0.53	0.21
56899	1.76	1.69	1.01	1.95	1.15
56900	1.27	1.2	1.27	1.15	0.82
56901	0.39	0.48	0.19	0.46	0.35
56902	0.26	0.3	0.35	0.29	0.51
56903	-0.56	-0.42	-0.58	-0.55	-1.18
56904	1.98	2	1.7	2.21	1.5
56906	0.08	0.13	0.14	0.21	0.15
56907	1.57	1.54	2.05	1.51	2.08
56910	1.96	2.02	2	1.81	2.1
56911	-0.07	-0.08	-0.14	-0.15	0.06
56912	0.63	0.81	0.75	0.63	0.92
56913	0.68	0.62	0.81	0.82	0.56
56914	-1.17	-1.21	-1.19	-1.17	-0.56
56915	0.3	0.38	0.34	0.31	0.21
56916	0.76	0.76	1.15	0.73	1.25
56917	1.78	1.96	1.53	1.58	0.74
56919	0.76	0.63	0.81	0.75	0.84
56920	0.6	0.34	0.13	0.62	0.21
56922	0.66	0.8	0.86	0.73	0.75
56923	-0.37	-0.32	-0.37	-0.31	0.06
56924	1.37	1.4	0	1.39	0.1
56925	-0.01	-0.09	-0.09	-0.06	0.1
56926	0.97	1.14	0.78	1.05	0.96
56927	0.56	0.57	0.74	0.54	0.98
56928	1.11	1.05	1.59	1.29	1.65
56929	0.78	0.78	0.66	0.87	1.32
56931	0.25	0.42	0.71	0.31	0.73
56934	1.16	1.29	1.12	1.49	2.18
56935	-0.03	-0.04	-0.02	-0.16	0
56936	0.18	0.25	0	0.13	-0.37
56937	1.84	1.7	0.75	0.94	0.79
56938	0.55	0.55	0.14	0.75	0.15
56940	1.09	1.01	0.73	1.09	0.49
56941	1	1	0.78	0.99	0.8
56942	0.93	0.97	0.6	0.9	0.76
56943	0.88	0.91	0.84	0.84	0.82
56944	0.67	0.52	0.63	0.45	0.41
56945	0.62	0.67	0.63	0.63	0.7
56946	0.38	0.44	0.76	0.5	0.76
56947	1.39	1.38	1.85	1.39	1.87
56948	0.92	0.89	1.23	1.17	1.35
56949	0.87	0.92	1.07	1.04	1.14
56950	1.1	1.35	0.22	0.93	0.32
56952	0.61	0.44	1.24	0.57	1.37
56953	0.1	0.21	0.22	0.2	0.3
56954	0.69	0.87	0.79	0.85	0.77
56955	0.06	0.12	-0.33	0.17	-0.56
56956	-1.17	-0.51	0.24	-1.17	-0.46
56957	0.83	0.63	0.58	0.82	0.68
56961	0.12	0.25	2.02	0.06	1.97
56963	1.47	1.35	2.4	1.06	2.14
56964	-0.22	-0.27	-0.11	-0.26	-0.14
56965	1.28	1.36	1.49	1.36	1.44
56969	-0.46	-0.61	-0.58	-1.17	-1.18
56970	1.88	1.81	1.04	2	0.91
56971	-0.04	-0.02	0.06	0.06	0.02
56975	0.85	1.08	0.73	0.78	0.84
56977	1.24	1.27	0.84	1.35	0.84
56978	0.85	0.98	0.48	1.04	0.27
56979	-0.56	-0.51	-0.58	-1.17	-0.46
56980	0.45	0.41	0.42	0.45	0.43
56981	0.52	0.58	0.55	0.62	0.61
56983	0.32	0.32	0.45	0.28	0.55
56984	0.61	0.6	0.64	0.55	0.84
56985	0.03	0.03	0.12	0.03	0.17
56986	0.66	0.57	0.59	0.83	0.56
56987	1.07	0.8	1.52	1.08	1.29
56990	1.53	1.51	1.35	1.66	1.21
56992	-0.15	-0.05	0.25	-0.17	0.37
56993	0.8	0.91	0.68	0.78	0.99
56994	1.15	0.98	1.14	0.92	0.75
56995	1.37	1.21	0.84	1.38	0.81
56996	0.78	0.63	1.31	0.79	1.05
56998	1.19	1.19	0.95	1.04	0.71
56999	0.13	0.03	0.64	0.07	0.7
57001	0.14	0.15	0.2	0.15	0.2
57003	1.63	1.57	1.6	1.59	1.92
57004	-0.37	-0.46	-0.49	-0.4	-0.35
57007	0.34	0.13	0.97	0.22	0.78
57010	-0.16	-0.19	-0.2	-0.18	-0.24
57016	-0.32	-0.61	-0.49	-0.55	-0.35
57017	0.72	0.88	0.9	0.77	1.14
57018	1	0.84	1.46	1.02	1.2
57019	0.79	0.9	0.79	0.84	1.09
57026	2.01	1.99	0.83	2.11	0.78
57030	3.07	3.22	0.52	3.01	0.06
57035	1.26	1.33	1.59	1.51	0.93
57037	0.9	0.82	0.72	0.95	0.71
57038	0.39	0.32	0.5	0.38	0.73
57045	0.56	0.5	0.74	0.61	0.76
57047	-1.17	-1.21	-1.19	-0.46	-1.18
57050	0.61	0.62	0.47	0.6	0.69
57053	-0.22	-0.27	-0.2	-0.18	-0.2
57054	-1.17	-1.21	-1.19	-1.17	-1.18
57055	-1.17	-1.21	-1.19	-1.17	-1.18
57057	-1.17	-1.21	-1.19	-1.17	-1.18
57060	1.5	1.37	2.16	1.73	2.18
57062	2.3	2.24	2.06	2.32	1.98
57084	0.42	0.48	0.27	0.76	-0.08
57085	0.19	0.17	0.38	0.12	0.13
57088	0.88	0.69	1	0.68	0.87
57089	-0.06	-0.09	-0.05	-0.05	0.08
57091	-0.09	-0.13	0.15	-0.05	-0.03
57092	1.78	1.74	1.8	1.78	1.82
57093	-1.17	-1.21	-1.19	-1.17	-1.18
57094	-0.41	-1.21	-0.44	-0.4	-0.56
57095	1.78	1.88	1.15	1.72	0.79
57096	-0.16	-0.17	-0.16	-0.24	-0.15
57097	0.32	0.32	0.74	0.29	0.52
57099	0	0.14	0.12	0	0.09
57101	-0.08	-0.21	-0.26	-0.13	-0.22
57103	0.32	0.35	0.21	0.34	0.36
57104	0.98	0.99	0.84	1.03	0.76
57105	0.06	0	-0.07	0.1	0.09
57106	0.86	1.01	0.62	0.92	0.4
57107	0.24	0.24	0.33	0.28	0.54
57108	-1.17	-0.51	-1.19	-1.17	-1.18
57109	0.63	0.64	0.9	0.52	0.79
57110	0.01	0.1	0.13	0.04	0.41
57111	-1.17	-0.35	-0.37	-0.4	-0.56
57113	-0.41	-0.35	-1.19	-0.36	-0.21
57115	-1.17	-1.21	-1.19	-1.17	-1.18
57116	-0.2	-0.24	-0.1	-0.15	-0.06
57117	0.33	0.32	0.63	0.27	0.64
57118	2.46	2.56	1.24	2.08	1.15
57119	-0.27	-0.24	-0.28	-0.18	-0.19
57120	1.1	1.07	1.38	1.2	1.45
57121	0.38	0.31	0.55	0.17	0.14
57122	0.37	0.34	0.82	0.38	0.84
57124	0	0	0	0.01	0.12
57125	0.57	0.69	0.36	0.71	0.61
57126	-0.2	-0.61	-0.58	-0.23	-1.18
57127	-0.46	-0.42	-0.37	-0.33	-0.37
57128	0.66	0.73	0.58	0.71	0.58
57129	0.55	0.57	0.5	0.44	0.56
57130	1.02	1.09	1.32	1.13	1.4
57132	1.31	1.44	1.18	1.26	1.25
57134	1.15	1.17	0.64	1.03	0.23
57135	-1.17	-1.21	-1.19	-0.55	-1.18
57136	1.7	1.78	1.61	1.6	1.6
57139	0.13	0.14	0.32	0.11	0.18
57140	0.81	0.86	0.95	0.8	0.9
57142	3.01	3.01	2.47	3.04	2.55
57143	0.28	0.35	0.45	0.37	0.48
57144	0.58	0.62	0.44	0.83	0.4
57146	0.18	0.29	-0.03	0.16	0.19
57147	0.32	0.38	0.41	0.32	0.48
57148	1.3	1.22	1.25	1.27	1.22
57149	0.58	0.6	0.54	0.59	0.44
57150	0.36	0.37	0.28	0.34	0.29
57151	-1.17	-1.21	-1.19	-1.17	-1.18
57152	-1.17	-1.21	-1.19	-1.17	-1.18
57153	1.71	1.55	2.22	1.67	1.99
57154	0.87	0.96	0.89	0.84	0.59
57156	0.86	0.83	0.59	0.79	0.74
57157	0.54	0.55	0.72	0.56	0.8
57158	-0.09	-0.15	0.04	-0.24	-0.06
57159	-0.06	0.15	-0.31	0.1	-0.56
57161	0.28	0.23	1.02	0.29	1.03
57162	0.73	0.69	1.38	0.72	1.48
57165	0.46	0.5	0.09	0.55	0.17
57167	-0.24	-0.28	-0.18	-0.15	-0.05
57168	0.64	0.72	0.15	0.78	0.08
57169	0.92	0.77	1.05	0.86	0.95
57171	0.38	0.42	0.76	0.39	0.8
57172	1.16	1.03	-0.06	1.32	-0.09
57175	0.78	0.75	1.19	0.7	1.13
57176	0.97	1.01	1.59	1.16	1.64
57178	2.07	2.2	2.39	1.86	2.14
57179	1.73	1.69	1.66	1.65	1.68
57180	1.27	1.41	0.55	1.16	0.46
57181	1.76	1.9	1.19	1.84	1.13
57182	0.79	0.9	0.82	0.61	0.91
57184	1.47	1.4	1.61	1.38	1.29
57185	1.86	1.74	0.41	1.8	0.69
57186	0.51	0.61	0.46	0.46	0.47
57187	0.8	0.79	1.37	0.85	1.22
57188	0.21	0.17	0.27	0.38	0.22
57189	1.66	1.6	1.96	1.51	1.57
57191	0.01	0.03	0.07	-0.01	0.11
57192	0.52	0.65	0.53	0.62	0.52
57194	0.45	0.48	0.22	0.45	0.13
57198	1.01	0.85	0.73	0.95	0.68
57205	0.32	0.25	0.47	0.22	0.75
57209	0.85	0.76	0.97	0.9	0.83
57210	0.82	0.88	0.3	0.9	0.25
57211	-0.02	-0.05	0.05	-0.09	-0.07
57212	0.59	0.59	0.14	0.73	0.15
57213	0.81	0.84	0.37	0.87	0.42
57214	0.77	0.53	0.21	0.44	0.39
57215	0.56	0.68	0.65	0.62	0.8
57216	0.41	0.28	1.81	0.34	1.7
57217	0.63	0.53	0.77	0.6	0.62
57221	1.88	1.79	1.48	1.86	1.39
57222	1.29	1.38	1.51	1.12	1.69
57223	1.39	1.41	1.65	1.29	1.67
57224	0.48	0.47	1.07	0.4	0.71
57226	1.06	1.07	1.25	1.11	1.22
57228	-0.12	-0.11	-0.18	-0.14	-0.16
57231	1.07	1.17	1.2	1.18	1.36
57232	0	-0.37	0.06	0.02	0.18
57282	1.79	1.78	0.66	2.02	0.85
57325	0.72	0.77	0.66	0.73	0.7
57326	1.94	1.62	1.75	1.67	1.33
57332	-0.02	0.02	0.34	0.09	0.32
57333	0.1	0.09	0.17	0.07	0.09
57335	0.28	0.34	0.6	0.3	0.55
57336	0.13	0.2	0.22	0.15	0.32
57337	0.5	0.45	1.18	0.62	1.02
57338	1.95	1.92	1.26	2.2	1.39
57343	0.44	0.35	0.45	0.42	0.28
57348	2.3	2.34	2.77	2.43	1.94
57369	-0.04	0.1	-0.09	0.03	-0.12
57379	-0.27	-0.31	-0.24	-0.46	-0.27
57380	0.77	0.73	0.7	0.69	1.02
57381	0.48	0.35	0.26	0.32	0.35
57396	0.79	0.73	1.04	0.81	0.91
57402	-0.37	-0.35	-0.4	-0.19	-0.41
57403	1.3	1.16	1.01	1.25	1.02
57404	0.09	0.08	0.26	0.07	0.37
57405	-0.18	-0.05	0.11	-0.11	0.45
57406	0.87	0.98	0.71	0.92	1.06
57407	0.7	0.82	0.44	0.73	0.09
57408	-0.37	-0.33	-0.58	-0.36	-1.18
57409	0.29	0.25	0.66	0.24	0.9
57410	1.35	1.47	1.19	1.43	1.12
57412	0.17	0.22	0.37	0.2	0.69
57413	0.39	0.29	0.19	0.21	0.14
57414	2.16	2.29	1.74	2.2	1.51
57418	0.51	0.59	0.65	0.66	0.78
57419	0.77	0.89	1.25	0.6	1.5
57446	1.93	2.02	1.63	1.98	1.68
57447	3.01	2.91	3.16	3.07	3.11
57448	1.27	1.16	1.55	1.33	1.42
57449	1.37	1.24	0.74	1.5	0.13
57451	1.01	1.08	0.15	1.17	0.29
57452	1.06	0.98	0.58	0.99	1.03
57453	0.62	0.62	1.41	0.74	1.47
57455	1.16	1.3	0.69	1.13	0.71
57456	1.02	0.96	1.29	1.07	1.37
57458	0.73	0.65	0.69	0.93	1.24
57459	1.15	1.1	1.42	1.13	1.39
57460	1.3	1.43	0.3	1.44	0.59
57461	0.47	0.44	0.64	0.53	0.73
57463	1.3	1.21	1.08	1.38	-0.08
57464	0.97	1.54	1.26	0.81	0.45
57465	1.6	1.57	0.92	1.27	0.83
57466	0.63	0.55	0.9	0.68	0.81
57467	0.89	0.86	0.43	1.3	0.32
57468	2.23	2.33	0.26	2.39	0.38
57470	1.22	1.28	1.16	1.3	1.02
57471	2.42	2.08	1.14	2.51	1.57
57472	0.67	0.63	1.05	0.67	1.04
57473	1.04	0.99	1.25	1.19	1.21
57474	0.01	-0.02	0.04	-0.05	0.05
57475	1.86	1.57	1.32	2.15	1.46
57476	1.64	1.74	1.21	1.69	1.53
57477	0.51	0.37	0.31	0.59	0.38
57478	0.97	1.02	0.5	1.01	0.56
57479	0.9	0.87	1.06	1.18	0.63
57480	0.72	0.46	0.55	0.35	0.31
57481	-0.37	-0.35	-0.33	-0.29	-0.3
57482	0.31	0.24	0.6	0.29	1.11
57484	0.84	0.87	0.8	1	0.86
57486	0.67	0.61	0.74	0.76	0.76
57488	1.46	1.42	1	1.42	1.07
57489	0.88	0.76	0.44	0.82	0.28
57491	0.16	0.35	-0.04	0.13	0.01
57492	1.23	1.36	1.43	1.15	1.35
57493	1.03	0.82	0.96	0.96	1.34
57494	1.07	0.93	1.78	1.03	1.6
57495	0.34	0.51	-0.21	0.74	-0.08
57497	0.42	0.6	-0.08	0.55	-0.07
57498	1.93	1.8	2.17	1.89	2.07
57501	-0.09	-0.04	0.01	-0.03	-0.02
57502	1.01	1.09	1.47	1	1.39
57504	1.5	1.45	1.09	1.52	1.28
57505	0.48	0.51	0.43	0.5	0.53
57506	1.21	1.08	1.71	1.28	1.9
57507	0.62	0.54	1.23	0.66	1.38
57508	0.38	0.31	0.61	0.48	0.8
57509	1.61	1.39	1.11	1.55	1.22
57510	0.62	0.73	1.07	0.64	1.05
57511	0.65	0.83	0.65	0.79	0.68
57512	1.32	1.39	1.13	1.24	2.01
57513	0.82	0.88	1.2	0.9	1.47
57514	0.76	0.69	1.27	0.55	1.65
57515	2.96	2.86	2.66	2.94	2.69
57519	0.6	0.51	0.32	0.74	0.33
57520	0.91	0.83	0.29	1.06	0.53
57521	1.09	1.33	0.85	0.99	0.94
57522	0.43	0.35	0.91	0.36	1.11
57523	0.34	0.3	0.76	0.26	0.12
57524	1.94	2.06	1.08	1.95	0.91
57526	0.91	0.85	1.06	1.31	0.8
57528	1.12	1.31	0.26	1.37	0.11
57530	0.13	0.09	0.16	0.18	0.26
57531	0.82	0.82	0.75	0.97	0.57
57532	1.42	1.38	1.56	1.34	1.51
57533	1.46	1.49	2.05	1.46	2.1
57534	1.14	1.09	1.65	1.15	1.71
57535	0.83	0.86	0.01	0.87	0.08
57536	0.72	0.5	0.81	0.87	0.63
57537	0.94	1.05	0.62	0.85	0.35
57538	0.12	0.13	0.19	0.17	0.28
57539	0.47	0.48	0.88	0.55	0.62
57540	0.71	0.82	1.41	0.4	0.7
57541	0.44	0.49	0.67	0.48	0.47
57542	1.37	1.28	1.28	1.4	1.39
57544	0.56	0.51	0.66	0.69	0.75
57545	0.36	0.25	0.81	0.34	1.01
57546	0.47	0.39	0.6	0.56	0.55
57547	0.04	0.07	0.24	0.15	0.32
57549	-0.23	-0.23	-0.09	-0.25	-0.16
57551	1.69	1.62	2.05	1.75	2.14
57552	1.21	1.31	0.2	1.39	0.16
57553	1.77	1.8	1.76	1.6	1.59
57554	1.22	1.32	0.13	1.28	0.07
57555	1.9	1.95	2.26	1.94	2.29
57556	1.12	0.99	1.67	1.33	1.92
57558	0.59	0.53	0.4	0.49	0.45
57559	0.29	0.32	0.17	0.5	0.45
57560	1.26	1.21	0.76	1.39	0.97
57561	0.79	0.74	1.13	0.98	1.02
57562	0.72	0.69	0.19	0.8	0.7
57563	0.53	0.5	0.73	0.53	0.57
57565	-0.11	-0.09	-0.49	-0.14	-0.32
57567	0.3	0.3	0.57	0.32	0.54
57568	0.98	1.08	0.93	1.04	1.28
57569	0.54	0.63	0.1	0.72	0.06
