gene	GSM2230612	GSM2230611	GSM2230613
51571	0.68	1.03	1.06
51573	1.18	1.05	0.9
51574	0.46	0.52	0.33
51575	0.11	0.06	0.16
51582	2.03	1.79	1.56
51585	0.42	0.3	0.33
51588	0.33	0.32	0.39
51592	0.42	0.27	0.24
51593	1.6	1.43	1.4
51594	0.21	0.16	0.17
51596	0.92	0.96	1.15
51599	-0.35	-0.32	-0.35
51601	-0.14	-0.17	-0.06
51602	1.31	0.96	1.18
51603	0.15	0.06	0.24
51604	1.03	0.96	1.03
51605	0.96	0.77	0.5
51606	1.12	0.85	0.77
51608	1.58	1.61	1.96
51611	0.12	0.15	0.06
51614	1.94	1.89	1.87
51616	-0.31	-0.08	-0.34
51617	-1.16	-1.03	-1.48
51619	-0.92	-0.82	-1.48
51621	0.74	0.83	0.63
51622	0.69	0.82	0.63
51626	0.09	-0.08	0.09
51629	1.43	1.53	1.58
51631	1.63	1.42	1.47
51633	0.7	0.97	0.69
51634	-0.06	-0.05	-0.11
51635	0.31	0.33	0.01
51639	1.88	2.01	2.3
51642	1.68	1.61	1.78
51643	0.82	0.87	0.67
51645	1.13	1.39	1.72
51646	0.97	1.37	0.63
51649	1.43	1.51	1.74
51650	1.39	1.56	1.77
51651	0.99	1.24	1.64
51652	1.62	1.59	1.19
51654	-0.01	0	0.04
51655	-0.92	-0.72	-0.63
51657	-0.58	-0.4	-0.61
51659	0.94	1.13	1.53
51660	1.34	0.96	0.93
51661	0.16	0.31	0.16
51663	1.35	1.02	0.76
51665	0.46	0.31	0
51666	-0.92	-1.53	-0.78
51667	0.59	0.53	0.42
51668	0.28	0.62	0.81
51669	1.2	1.49	0.86
51673	0.14	1.16	-0.24
51676	-0.84	-0.82	-1.48
51678	0.29	0.45	0.65
51684	0.21	0.44	0.43
51686	-0.55	-0.66	-0.5
51690	1.22	1.59	2.16
51691	1.02	0.98	1.16
51692	0.67	0.74	0.62
51693	0.46	0.7	1.16
51696	-0.14	-0.08	-0.11
51699	2.19	2.03	2.38
51700	-0.51	-0.68	-1.48
51701	1.25	0.61	0.3
51702	-0.56	-0.66	-0.57
51703	1.73	1.69	1.36
51704	1.72	1.17	0.73
51705	-0.5	-1.53	-1.48
51706	0.96	0.58	1.13
51715	0.48	0.4	0.27
51719	1.17	0.8	0.75
51720	0.28	0.19	0.26
51725	-1.63	-1.53	-0.97
51726	1.47	1.39	0.95
51727	1.14	1.44	1.21
51728	0.97	0.96	1.01
51729	0.9	0.9	0.92
51733	-0.34	-0.32	-0.35
51734	0.38	0.65	0.79
51735	0.45	0.14	0.3
51738	-0.53	-0.66	-0.73
51741	-0.17	-0.02	-0.01
51742	0.09	0.07	0.16
51747	1.06	0.61	0.64
51750	0.81	0.7	0.82
51751	-0.92	-1.53	-1.48
51752	0.41	0.09	0.23
51754	-0.21	-0.08	-0.35
51755	0.41	0.34	0.43
51759	0.48	0.46	0.48
51760	-0.66	-0.51	-0.57
51761	-0.49	-0.63	-1.48
51762	0.67	0.41	0.6
51763	-0.04	0.02	0.06
51764	-0.88	-0.82	-1.48
51765	-0.3	-0.52	-0.56
51768	0.98	0.77	0.39
51773	0.46	0.23	0.27
51778	-0.88	-1.53	-0.69
51780	0.98	0.75	0.62
51802	-1.63	-1.03	-1.48
51804	0.31	-0.11	0.06
51805	0.32	0.32	0.65
51806	-1.63	-1.03	-1.48
51807	-0.88	-0.9	-0.56
51808	0.28	0.31	0.29
51809	-0.05	-0.06	0.26
53335	-0.92	-0.9	-0.78
53336	-1.63	-1.53	-1.48
53339	0.99	0.89	0.89
53340	-0.33	-0.32	-0.31
53342	-0.39	-0.22	-0.32
53343	0.67	0.77	1.24
53344	0.15	-0.1	0.61
53345	-0.58	-0.49	-0.55
53346	-0.76	-0.56	-0.63
53347	-0.78	-0.82	-0.5
53349	0.3	0.54	0.13
53353	-1.63	-1.53	-1.48
53354	0.01	-0.07	-0.14
53358	-0.55	-0.58	-0.57
53371	0.41	0.35	0.37
53373	0.28	0.41	0.57
53405	-0.46	-0.68	-0.47
53407	0.29	0.36	0.39
53615	1.26	1.45	1.53
53616	-0.32	-0.3	-0.15
53630	-0.81	-0.68	-0.86
53632	-0.55	-0.66	-0.56
53635	1.07	1.22	1.42
53637	-0.92	-0.9	-1.48
53820	-0.52	-0.54	-0.49
53822	-0.54	-0.82	-1.48
53826	-1.63	-1.03	-1.48
53827	1.53	2.03	1.64
53828	-0.6	-0.72	-0.59
53829	-1.63	-0.82	-1.48
53831	-1.63	-1.53	-1.48
53832	-1.63	-1.53	-1.48
53833	-0.39	-0.36	-0.31
53834	1.63	1.06	1.03
53836	-1.63	-1.53	-1.48
53838	0.57	0.62	0.61
53841	-1.16	-1.53	-1.48
53842	-1.04	-0.56	-0.97
53904	-1.16	-1.53	-0.97
53905	-0.63	-0.52	-0.53
53916	0.52	0.74	0.87
53917	0.27	0.4	0.68
53918	0.02	0.15	0.25
53919	-1.63	-1.53	-1.48
53938	0.97	0.93	1.33
53942	-1.63	-1.53	-1.48
53944	0.5	0.22	0.3
53947	-0.84	-0.82	0.33
53981	0.92	1.02	0.87
54014	0.74	0.49	0.6
54020	-0.59	-0.47	-0.63
54033	-0.51	-0.35	-0.61
54039	-0.03	-0.03	0.19
54059	-0.18	-0.01	0.07
54069	0.76	0.7	1.03
54084	-1.63	-1.53	-1.48
54093	-0.24	-0.21	-0.16
54097	-1.16	-1.53	-1.48
54101	-1.63	-1.53	-1.48
54102	-1.63	-1.53	-0.86
54103	0.55	0.33	0.18
54106	-1.63	-1.53	-1.48
54107	0.98	1.36	1.35
54108	0.78	1.08	1.72
54112	-1.63	-1.53	-0.97
54148	0.94	0.86	1
54149	-0.2	-0.22	0.02
54165	0.84	0.59	0.52
54187	0.87	1.2	1.63
54205	1.92	1.82	1.82
54206	0.43	0.35	1.68
54207	-0.6	-1.03	-0.73
54209	-0.45	-0.43	-0.48
54210	-0.59	-0.9	-1.48
54212	-0.84	-0.9	-0.44
54221	-1.16	-1.53	-1.48
54328	-0.13	-0.9	-0.46
54329	-0.24	-0.29	-0.25
54331	0.25	0.36	-0.03
54332	-0.5	-0.49	-0.39
54344	0.75	1.27	1.38
54345	-1.63	-1.03	-0.97
54346	-0.68	-0.72	-0.86
54360	-1.63	-1.53	-1.48
54361	-0.36	-0.29	-0.52
54363	-0.06	-0.27	0.45
54386	-0.07	0.06	-0.09
54407	0.84	1.14	1.3
54413	-0.55	-0.46	-0.53
54414	0.17	-0.23	-0.08
54431	1.62	1.31	1.26
54432	0.39	0.78	0.96
54434	0.63	0.45	0.34
54436	-0.74	-0.61	-0.73
54437	-0.98	-0.9	-1.48
54438	0.27	0.64	0.54
54439	0.56	0.27	0.39
54440	-1.63	-1.53	-1.48
54442	0.65	0.92	0.8
54443	1.74	1.48	1.52
54453	0.01	0.15	0.32
54454	0.02	-0.1	-0.1
54455	0.17	0.38	0.27
54456	-1.63	-1.53	-1.48
54457	-1.16	-0.9	-1.48
54460	1.54	1.73	1.78
54461	0.39	0.57	0.6
54462	1.03	0.66	0.76
54464	0.58	0.26	0.33
54465	0.05	-0.02	-0.01
54467	1.08	0.76	0.45
54468	0.3	0.28	-0.02
54469	1.09	0.87	0.76
54470	0.34	-0.18	0.01
54471	0.13	0.3	0.34
54472	1.25	1.21	0.86
54474	-0.88	-1.53	-0.86
54475	0.31	0.27	0.87
54476	0.58	0.5	0.24
54477	0.54	0.89	0.16
54480	1.24	1.27	1.2
54482	-0.07	-0.14	-0.08
54487	0.87	0.83	0.55
54490	-1.63	-1.53	-1.48
54492	0.18	0.19	-0.35
54494	-0.06	0.05	0.36
54495	1.64	1.11	1.06
54496	0.7	0.85	1.6
54497	0.46	0.52	0.28
54498	-0.01	0.15	-0.05
54499	1.67	1.56	1.36
54502	-0.59	-1.03	-0.5
54503	0.29	0.15	0.09
54504	-0.88	-0.54	-1.48
54505	0.17	0.45	0.39
54507	-0.2	-0.11	0.14
54509	-0.48	-0.46	-0.5
54510	0.82	0.12	0
54511	-0.63	-0.68	-0.69
54512	0.21	0.69	1.14
54514	-0.92	-1.53	-1.48
54516	-0.08	-0.09	-0.17
54517	0.69	0.65	0.64
54518	0.02	-0.68	0.86
54520	0.57	0.28	0.3
54521	0	0	-0.09
54522	0.42	0.15	0.16
54529	1.35	1.26	1.11
54531	0.16	0.26	0.57
54532	0.03	-0.15	-0.16
54534	1.04	1.23	1.51
54535	0.64	0.45	0.45
54536	0.2	0.01	-0.1
54538	-1.16	-1.53	-1.48
54539	1.91	2.04	2.13
54541	0.38	0.49	0.33
54542	0.91	0.54	0.38
54543	1.7	2.01	2.31
54545	0.06	0.2	0.09
54546	-1.63	-1.53	-1.48
54549	-0.59	-0.52	-0.61
54550	-1.04	-1.53	-1.48
54551	-1.04	-1.53	-1.48
54552	1.44	1.24	0.94
54554	0.01	-0.01	-0.2
54555	0.13	0.41	0.72
54556	0	-0.03	-0.1
54557	-0.29	-0.2	-0.25
54558	0.18	0.52	0.12
54566	0.66	1.29	-0.24
54567	-0.88	-0.76	-1.48
54575	-1.04	-1.53	-0.61
54578	1.39	0.59	0.47
54583	0.61	0.89	0.7
54584	0	0.05	0.1
54585	0.44	0.03	0.23
54586	-0.76	-1.53	-1.48
54587	1.06	0.47	1.18
54602	1.47	1.2	1.15
54606	0.47	0.65	1
54617	0.4	0.33	0.35
54619	-0.14	-0.15	-0.26
54620	0.18	0.22	0.43
54621	-0.14	-0.21	-0.08
54622	-0.01	0.07	-0.02
54623	0.76	0.76	0.43
54625	-0.2	-0.16	0.16
54626	-0.88	-1.03	-1.48
54627	-1.63	-1.53	-1.48
54657	-1.63	-1.53	-0.61
54658	-0.65	-0.9	-0.61
54659	-0.76	-1.53	-0.73
54662	0.69	0.85	0.88
54663	0.64	0.82	1.14
54664	1.37	1.23	0.73
54665	0.12	-0.03	-0.07
54674	-0.18	-0.29	-0.19
54675	1.09	1.19	1.28
54676	0.58	0.57	0.33
54677	1.11	1.21	0.44
54680	0.22	0.3	0.19
54681	-0.24	-0.44	-0.39
54682	-0.68	-1.53	-1.48
54700	1.09	1.11	0.87
54704	0.31	0.42	0.22
54707	-0.24	-0.03	0.17
54708	0.83	0.94	0.92
54714	-1.63	-1.53	-1.48
54715	-0.61	-1.53	-1.48
54716	-1.16	-1.53	-1.48
54726	0.52	0.41	1.09
54732	1.05	1.24	1.4
54733	-1.16	-1.53	-0.86
54734	-1.04	-0.9	-1.48
54737	0.34	0.17	0.13
54738	-1.63	-1.53	-1.48
54739	-0.12	0.02	0.47
54741	0.8	1.41	1.14
54749	0.7	0.96	0.65
54751	0.72	1.2	1.03
54752	-0.88	-0.59	-0.69
54756	-0.21	-0.4	-0.26
54757	-0.04	-0.21	-0.39
54758	0.02	0.25	0.61
54760	-0.61	-0.31	-0.29
54763	-1.04	-1.53	-1.48
54764	0.4	0.3	0.16
54765	1.44	1.05	0.27
54766	-0.72	-1.53	-1.48
54768	-1.16	-1.03	-1.48
54769	-0.81	-0.59	-0.45
54776	0.94	0.69	0.9
54778	0.66	0.38	0.29
54780	1.06	1.19	1.58
54784	-0.02	0.11	0.14
54785	-0.14	0	0.03
54788	0.66	0.84	0.65
54790	0.42	-0.03	0.05
54793	0.49	0.35	0.23
54795	-0.06	-0.09	-0.15
54796	-0.56	-0.5	-0.29
54797	-0.01	0.09	0.65
54799	0.1	-0.01	0.02
54800	0.62	0.11	0.09
54801	0.19	0.29	0.45
54802	-0.16	-0.12	-0.05
54805	0.07	-0.14	-0.2
54806	0.04	0.04	-0.09
54808	0.38	0.28	0.42
54810	-0.4	-0.58	-0.4
54812	0.54	0.35	0.39
54813	-0.08	-0.12	-0.23
54814	0.16	0.1	0.1
54815	0.78	1.12	1.28
54816	0.26	-0.06	0.13
54820	1.16	1.45	1.11
54821	0.41	0.44	0.37
54822	1.29	0.76	0.77
54823	0.08	-0.1	-0.03
54825	-1.63	-0.9	-0.97
54826	0.26	0.06	0.06
54827	-0.11	-0.15	-0.4
54828	0.1	0.37	-0.03
54829	-0.74	-0.66	-0.78
54831	-1.04	-1.03	-0.97
54832	0.6	0.21	0.25
54834	0.25	0.23	-0.07
54836	-1.16	-0.72	-0.97
54838	0.73	1	0.93
54839	-0.03	0.03	-0.08
54840	0.13	0.42	0.33
54841	0.36	0.28	0.12
54842	0.44	0.43	-0.1
54843	-0.42	-0.3	-0.37
54845	-1.16	-1.53	-1.48
54847	-1.04	-1.53	-0.78
54849	0.4	0.88	0.93
54850	-0.06	-0.04	0.22
54851	0.55	0.44	0.47
54852	-0.71	-0.76	-0.66
54853	0.38	0.48	1.04
54854	-0.92	-1.03	-0.48
54856	0.63	0.49	0.55
54857	-0.07	-0.66	-0.52
54858	-0.01	0.36	0.18
54859	0.12	0.15	0.58
54860	-1.63	-1.53	-1.48
54861	0.27	0.09	0.02
54862	0.11	0.44	0.58
54863	0.22	-0.44	1.19
54865	0.22	0.35	0.31
54866	-1.16	-1.53	-1.48
54867	0.64	0.71	0.7
54868	0.1	0.25	0.03
54869	-0.3	-0.25	-0.57
54870	1.06	0.83	0.82
54872	0.28	-0.02	-0.04
54873	-0.72	-0.63	-0.63
54875	-0.18	-0.14	0.05
54877	0.38	0.18	0.31
54878	1.22	1.05	0.9
54879	0.83	0.91	0.51
54880	0.28	0.29	0.18
54881	0.11	0.22	0.5
54882	1.03	0.61	0.61
54883	0.15	0.28	0.08
54884	0.37	0.31	0.1
54885	0.43	0.03	0
54886	-1.63	-1.53	-1.48
54887	0.57	0.54	0.3
54888	0.77	1.03	1.18
54890	1.19	1.16	0.84
54891	0.71	0.39	0.34
54892	1	0.81	0.57
54893	0.8	0.72	0.5
54894	-1.16	-1.53	-1.48
54896	-0.15	0.06	0.06
54897	-0.41	-0.27	-0.19
54898	-1.04	-0.76	-0.86
54899	0.44	0.33	0.45
54900	-1.63	-1.53	-1.48
54901	0	0.02	0.05
54902	0.24	0.14	0.08
54903	-0.59	-0.18	-0.23
54905	-1.16	-1.53	-1.48
54906	0.47	0.23	0.39
54908	0.09	0.23	0.22
54910	0.98	1.08	0.36
54913	-0.71	-0.58	-0.39
54914	-0.65	0.14	0.09
54915	0.84	0.91	0.75
54916	0.3	0.19	-0.04
54918	0.55	0.37	0.17
54919	0.13	0.14	0.17
54920	-0.17	-0.05	0.09
54921	1.02	1.28	1.61
54922	-0.21	-0.11	-0.03
54923	-0.2	-0.2	-0.19
54926	0.95	1.19	1.33
54927	1.51	1.49	1.39
54928	1.2	1.17	1.14
54929	0.24	0.46	0.68
54930	-0.05	0.2	0.61
54931	0.42	0.19	0.31
54933	-0.43	-0.72	-0.35
54934	0.75	0.94	1.26
54935	-0.23	-0.28	-0.04
54936	0.17	0.4	0.79
54938	-0.09	-0.03	0.07
54939	0.77	0.85	1.26
54940	2.21	1.99	1.9
54942	0	0.1	0.37
54943	-0.32	-0.32	-0.48
54946	-0.2	-0.15	-0.21
54947	0.68	1.76	-0.14
54948	0.88	0.98	0.99
54949	1.05	1.11	1.2
54951	0.79	0.79	0.63
54952	0.17	0.59	1.32
54954	0.11	0.19	-0.1
54956	-0.3	-0.27	-0.24
54957	-0.22	-0.03	0
54958	0.49	0.82	0.98
54959	-1.63	-1.53	-1.48
54960	0.23	0.21	0.31
54961	-0.35	-0.29	-0.05
54962	1.47	1.26	1.43
54963	0.53	0.56	0.73
54964	-0.76	-0.68	-0.69
54965	1.1	1.21	1.56
54968	1.18	0.99	1.03
54970	0.05	-0.31	0.07
54971	-0.03	0.07	0.15
54972	0.22	0.55	0.29
54974	0.19	0.23	0.5
54976	0.45	0.64	0.59
54977	0.09	0.2	0.58
54978	0.61	0.7	0.54
54980	-0.12	0.02	-0.02
54981	0	0.03	-0.11
54982	0.26	0.18	0.44
54984	0.23	0.27	0.14
54985	1.16	0.62	0.9
54986	-0.39	-0.44	-0.27
54987	0.17	0.4	0.79
54988	-1.63	-1.53	-1.48
54989	0.35	0.15	0
54991	0.47	0.44	0.73
54993	-0.32	-0.23	-0.34
54994	0.75	0.83	0.8
54995	0.24	0.08	-0.01
54996	0.85	0.74	0.83
54997	-0.53	-0.45	-0.63
54998	0.96	1.25	1.7
55001	-1.63	-1.53	-1.48
55002	0.27	0.29	0.16
55003	0.65	0.89	1.3
55004	1.78	1.84	2.1
55005	0.33	0.26	0.08
55007	-0.02	0.08	-0.06
55008	-0.05	-0.25	-0.17
55009	0.13	0.14	1.07
55010	0.57	0.59	0.37
55011	1.03	1.08	1.57
55012	0.78	0.86	0.56
55014	0.23	0.33	0.07
55015	0.56	0.11	0.32
55016	-0.6	-0.76	-0.86
55017	0.76	0.88	1.27
55020	-0.53	-0.27	-0.46
55022	1.22	0.7	-0.06
55023	1.33	1.01	0.63
55024	-0.76	-1.03	-1.48
55026	-0.84	-0.76	-0.73
55027	0.58	0.83	0.85
55028	0.01	0.07	-0.08
55030	0.3	0.26	0.15
55031	1.07	0.77	0.99
55032	0.57	0.45	-0.02
55033	0.5	0.61	-0.06
55034	-0.16	0.15	-0.28
55035	-0.11	-0.05	0
55036	-0.72	-0.72	-1.48
55037	1.17	0.99	0.89
55038	0.75	1.18	1.44
55039	-0.22	-0.08	0.08
55040	-0.92	-1.53	-0.78
55041	1.3	0.73	1.01
55048	0.22	0.46	0.24
55051	-0.07	0.11	0.03
55052	1.37	1.88	2.32
55054	0.49	0.29	0.51
55055	1.2	0.88	0.77
55061	-1.16	-0.9	-0.66
55062	0.61	1.19	0.43
55063	0.08	-0.09	-0.27
55066	0.09	0.1	0.01
55068	-0.35	-0.02	-0.32
55069	0.83	0.73	0.66
55070	-0.09	-0.04	0.16
55071	0.95	0.86	0.9
55072	0.14	0.06	0.33
55074	0.89	0.92	0.75
55075	0.33	0.69	0.68
55076	-0.81	-0.51	-0.49
55079	-1.63	-1.53	-1.48
55080	-0.1	-0.03	0.12
55081	0.21	0.01	0.02
55082	0.66	0.51	0.77
55083	-0.32	-0.49	-0.37
55084	-0.71	-0.76	-0.51
55086	-0.2	-0.68	-0.41
55088	0.18	0.11	0.03
55089	-1.63	-1.53	-0.48
55090	0.3	0.42	0.55
55092	-1.63	-1.53	-1.48
55093	-0.24	-0.12	0.01
55094	0.09	0.02	-0.06
55095	1.09	1.29	0.98
55100	0.17	0.41	0.43
55102	0.58	0.57	0.38
55103	-0.22	-0.26	-0.19
55105	0.1	-0.02	-0.01
55107	-0.19	-0.37	-0.08
55108	0.01	0.23	0.21
55109	0.06	0.25	0.22
55110	0.14	0.21	0.18
55111	1.02	0.95	1.59
55112	-0.1	-0.16	-0.04
55113	-0.14	0	-0.11
55114	0.41	0.49	0.3
55116	-0.23	-0.11	-0.03
55117	-0.38	-0.82	-0.78
55118	-0.76	-0.9	-1.48
55119	0.93	0.58	0.71
55120	0.23	0.34	0.43
55122	0.44	0.73	0.95
55124	-0.98	-0.76	-0.97
55125	0.98	0.45	0.56
55127	0.31	0.44	0.74
55128	-0.25	-0.22	-0.24
55129	0.64	0.67	0.33
55130	-0.64	-1.53	-0.97
55131	0.59	0.62	0.45
55133	0.06	0.12	0.03
55135	0.08	0.05	0.25
55137	0.12	0.25	-0.07
55138	-0.84	-1.53	-1.48
55139	0.14	-0.05	0.05
55140	0.64	0.7	0.56
55142	0.72	0.7	0.49
55143	0.37	0.84	1.03
55144	0.68	1.27	0.76
55145	-0.1	-0.01	0.17
55146	0	0.43	0.33
55148	1.16	1.08	0.7
55149	0.26	0.07	0.11
55151	0.58	0.34	2.14
55152	0.66	0.23	0.74
55153	0.54	0.22	0.35
55154	0.64	0.79	0.97
55156	1.48	1.33	0.95
55157	0.2	0.16	0
55159	0.56	0.77	0.89
55160	0.44	0.73	-0.21
55161	1.5	1.5	1.17
55163	-0.51	-0.18	-0.23
55164	-0.07	-0.05	0.01
55165	0.6	0.58	0.53
55166	1.1	1.02	0.98
55167	0.54	0.24	0.29
55168	1.27	1.42	1.75
55170	0.12	0.18	0.3
55171	0.27	0.27	0.02
55172	0.5	0.63	0.73
55173	0.99	1.13	1.57
55174	0.11	0.2	0.3
55175	0.06	0.02	-0.04
55176	0.41	0.38	0.39
55177	0.34	0.25	0.15
55179	0.1	0.08	0.04
55180	0.01	-0.04	-0.03
55181	0.13	0.29	0.22
55182	0.18	0.32	0.75
55183	0.87	0.35	0.36
55184	-0.21	-0.23	-0.38
55186	1.13	0.58	0.56
55187	0.44	0.47	0.32
55188	0.05	0.13	-0.06
55190	-0.24	-0.2	-0.33
55191	-0.07	-0.19	-0.23
55192	-0.02	0.08	0.11
55193	1.07	0.89	0.96
55194	-0.74	-0.17	0.98
55197	1.28	0.69	0.47
55198	0.89	0.89	0.56
55200	-0.38	-0.31	-0.44
55201	0.24	0.34	0.99
55203	-0.46	-0.76	0.01
55204	-0.04	0.01	0.01
55206	1.15	0.59	0.82
55207	1.51	1.42	1.1
55208	0.18	0.24	0.11
55209	1.28	1.06	1.04
55210	0.47	0.53	0.99
55211	-1.63	-0.82	-0.97
55212	0.1	0.08	0
55213	0.43	0.31	0.42
55214	-0.18	0.29	-0.47
55215	0.43	0.25	0.05
55217	0.9	0.77	0.09
55218	0.3	0.27	0.14
55220	-0.36	-0.68	-0.36
55222	0.06	0.19	0.06
55223	-0.23	0.04	-0.21
55224	-0.72	-0.4	-0.97
55225	-0.88	-0.82	-0.57
55226	0.66	0.4	0.68
55227	-0.13	-0.16	-0.17
55228	-1.63	-1.53	-1.48
55229	0.25	0.41	0.94
55230	0.66	0.34	0.27
55231	-0.76	-0.9	-0.97
55233	1.61	1.6	1.41
55234	0.96	1.29	1.33
55236	0.42	0.2	0.24
55237	-1.63	-1.53	-1.48
55238	0.07	0.44	0.37
55239	-0.02	0.15	0.11
55240	0.91	0.88	0.98
55243	2.18	2.24	1.29
55244	-0.76	-0.9	-0.49
55245	0.75	0.68	0.66
55246	0.38	0.25	0.08
55247	0.05	0.03	-0.06
55248	0.32	0.27	-0.01
55250	0.83	0.76	0.74
55251	0.18	0.04	-0.09
55252	0.7	0.44	0.48
55253	0.19	0.33	0.21
55254	0.17	0.18	0.46
55255	0.13	0.29	0.25
55256	0.78	0.86	0.96
55257	0.81	0.63	0.94
55258	-0.34	-0.47	-0.29
55259	-0.5	-0.47	-0.63
55260	0.09	0.04	0.16
55262	0.13	-0.01	0.21
55266	0.79	0.86	0.39
55268	-1.16	-0.51	-0.25
55269	1.03	0.49	0.43
55270	-0.27	-0.25	-0.28
55272	0.51	0.59	1.23
55273	-1.63	-1.53	-0.59
55274	0.87	0.97	0.84
55275	0.49	0.75	0.63
55276	0.32	0.75	0.41
55277	-0.09	-0.08	-0.2
55278	0.24	0.17	0.14
55279	0.28	-0.05	-0.07
55280	0.14	0.18	0.18
55281	-0.07	-0.27	-0.22
55282	-1.63	-1.53	-0.86
55283	-1.63	-1.53	-1.48
55284	0.75	0.53	0.43
55285	-0.08	-0.11	-0.15
55286	-0.54	-0.46	-0.63
55287	-0.23	0.67	-0.27
55288	1.02	0.92	0.55
55289	-1.63	-0.9	-0.97
55290	-0.16	0.04	0.24
55291	1.05	0.94	0.75
55293	0.15	0.2	0.14
55294	0.12	-0.06	-0.13
55295	-0.04	0.36	0.12
55296	0.41	0.29	0.03
55297	0.69	0.71	-0.08
55298	1.07	0.91	1.27
55299	0.55	0.69	0.92
55300	0.61	0.79	0.59
55301	-1.63	-1.53	-1.48
55303	-1.63	-1.53	-1.48
55304	-1.63	-1.53	-1.48
55308	0.76	1.12	0.94
55311	0.05	0.02	0.24
55312	1.13	1.19	0.88
55313	0.36	0.6	0.3
55314	-0.26	-0.34	-0.2
55315	0.17	0.17	-0.02
55316	-0.12	-0.16	-0.13
55317	-0.07	0.04	0.11
55319	0	0.07	0.13
55320	0.47	0.21	0.21
55321	-0.81	-0.9	-0.97
55322	0	0.06	0.09
55323	-0.92	-1.53	-0.69
55324	0.64	0.6	0.49
55325	0.05	0.27	0.29
55326	0.71	0.8	0.55
55327	1.38	1.13	0.81
55328	-0.15	-0.25	-0.28
55329	0.34	-0.02	0.07
55330	0.14	0.21	0.42
55331	1.1	0.86	0.47
55332	-0.31	-0.23	-0.21
55333	0.71	0.86	0.7
55334	0.85	0.89	0.42
55336	-0.31	-0.2	-0.11
55337	-0.45	-0.68	-0.32
55339	0.96	0.83	0.85
55341	0.46	0.5	0.53
55342	0.38	0.04	-0.09
55343	0	0.11	0.16
55345	0.26	0.01	-0.06
55346	0.02	0.32	0.43
55347	0.64	0.51	0.62
55349	-1.04	-1.53	-0.66
55351	-0.88	-1.53	-0.73
55352	0.07	0.28	0.69
55353	1.06	0.64	0.91
55355	1.71	1.41	1.38
55356	0.07	0.18	0.03
55357	-0.55	-0.41	-0.26
55359	-0.1	-0.15	-0.05
55361	0.78	0.85	0.85
55362	1.07	1.15	0.6
55363	-0.92	-1.53	-1.48
55364	0.89	0.43	0.47
55365	0.59	-0.21	-0.69
55366	0.12	-0.01	-0.12
55367	0.2	0.12	0.14
55374	-0.15	-0.18	0.04
55379	1.83	2	1.99
55388	0.57	0.44	0.48
55421	0.46	0.47	0.25
55425	0.5	0.36	0.31
55432	0.07	-0.12	-0.05
55435	0.49	0.38	0.24
55437	0.29	0.12	-0.02
55450	0.1	0.09	-0.09
55454	0.69	0.5	0.76
55466	0.24	0.26	0.12
55471	0.67	0.65	0.64
55486	1.01	1.05	1.22
55500	1.13	0.69	0.87
55501	0.06	0.17	0.31
55502	0.19	0.3	0.49
55503	-0.62	-0.43	-0.86
55504	-0.51	-0.68	-1.48
55505	1.3	1.76	1.93
55506	-0.05	0.14	0.47
55507	-1.63	-1.03	-0.86
55508	0.59	0.61	0.22
55509	-0.68	-0.36	-0.33
55510	-1.63	-1.53	-0.63
55512	-0.59	-0.39	-0.56
55515	-0.55	-0.58	-0.78
55520	0.13	-0.09	-0.16
55521	-0.38	-0.31	-0.41
55526	-0.15	-0.24	-0.33
55527	0.74	0.8	0.72
55530	-0.45	-0.43	-0.53
55531	-1.63	-1.53	-1.48
55532	-1.04	-1.03	-1.48
55534	0.21	0.22	0.07
55536	0.48	0.53	0.19
55540	-0.81	-0.76	-0.73
55544	0.02	0.07	0.6
55553	0.89	0.75	-0.73
55554	-1.63	-1.53	-1.48
55558	0.21	0.1	0.21
55559	0.56	0.56	0.88
55561	-0.23	-0.16	-0.29
55565	-0.21	-0.05	-0.13
55567	-0.88	-0.82	-0.78
55568	1.09	1.09	1.16
55571	0.39	0.45	0.48
55572	0.4	0.33	0.56
55573	1.59	1.1	1.36
55576	-0.54	-0.63	-0.66
55577	0.95	0.9	1
55582	-0.88	-0.72	-0.78
55584	-1.63	-1.53	-1.48
55585	1.08	1.04	1.17
55586	-1.63	-1.53	-1.48
55588	0.5	0.71	0.97
55589	0.3	0.04	0.05
55591	0.52	0.47	0.34
55596	0.53	0.22	0.3
55599	0.11	-0.03	0
55600	-1.63	-1.53	-1.48
55601	-0.48	-0.9	-0.25
55602	-0.14	-0.04	0.01
55605	0.06	0.38	0.1
55607	0.3	-0.34	-0.06
55608	0.23	0.31	0.68
55609	0.26	0.04	0.13
55610	0.53	0.61	0.23
55612	-0.92	-0.76	-0.97
55614	0.61	0.7	-0.01
55615	-0.74	-0.63	-0.48
55616	-0.37	-0.23	-0.14
55617	0.19	0.04	0.02
55619	0.31	-0.12	-0.31
55620	-0.69	-0.63	-0.73
55621	0.47	0.62	1.09
55622	0.3	0.34	0.32
55623	0.49	0.49	0.42
55624	0.85	1.05	1.63
55625	0.23	0.54	0.66
55626	0.44	0.5	0.46
55627	0.59	0.53	0.54
55628	0.07	-0.01	-0.01
55629	0.98	1.41	1.16
55630	-0.92	-1.03	-0.86
55631	0.7	0.57	0.34
55632	0.7	0.43	0.41
55633	0.16	0.19	0.07
55635	0.63	0.48	0.41
55636	-0.05	-0.18	0.19
