gene	GSM2687426	GSM2687427	GSM2687428	GSM2687429	GSM2687430	GSM2687431
55301	-1.63	-1.52	-1.51	-1.12	-1.46	-1.01
55303	-0.46	-0.43	-0.65	-1.59	-1.46	-0.85
55304	-0.46	-0.43	-0.44	-1.59	-1.46	-1.49
55308	0.95	0.94	0.8	1.12	0.96	0.99
55311	-0.13	-0.16	-0.02	-0.11	-0.1	0.04
55312	0.89	0.97	0.97	0.74	0.8	0.8
55313	0.63	0.55	0.8	0.39	1.57	1.35
55314	-0.12	-0.05	-0.13	-0.19	0.31	0.38
55315	0.57	0.54	0.82	0.36	0.55	0.89
55316	-0.28	-0.24	-0.25	-0.07	0.12	-0.13
55317	-0.23	-0.22	-0.15	-0.09	-0.07	-0.11
55319	0.3	0.38	0.11	0.59	0.34	0.21
55320	0.33	0.36	-0.01	0.44	0.37	0.51
55321	-0.89	-0.87	-1.51	-1.12	-0.66	-0.73
55322	0.4	0.41	0.3	0.3	0.31	0.32
55323	-0.83	-0.84	-0.78	-0.61	-1.46	-1.49
55324	0.44	0.44	0.5	0.43	0.54	0.66
55325	0.53	0.44	0.48	0.48	0.46	0.56
55326	0.41	0.48	0.26	0.74	1.23	1.28
55327	1.58	1.66	1.56	1.73	1.73	1.75
55328	-0.51	-0.49	-0.47	-0.52	-0.35	-0.5
55329	-0.05	0.04	-0.22	0.19	0.38	0.07
55330	-0.14	-0.13	-0.19	-0.01	0.08	0.04
55331	0.76	0.78	0.68	0.69	0.65	0.79
55332	-0.01	-0.08	-0.11	-0.23	-0.45	-0.57
55333	0.68	0.65	0.76	0.44	0.78	0.73
55334	0.86	0.82	0.82	0.6	0.77	0.81
55336	-0.32	-0.36	-0.32	-0.25	-0.22	-0.11
55337	0.09	-0.01	0.08	-0.43	-0.08	-0.4
55339	0.9	0.86	0.9	0.97	0.93	1
55341	0.7	0.74	0.55	1	0.85	0.83
55342	1.26	1.24	1.3	1.39	1.24	1.13
55343	0.67	0.79	0.57	0.37	0.35	0.21
55345	-0.16	-0.15	-0.33	0.04	-0.09	-0.08
55346	0.53	0.39	0.67	0.38	0.52	0.66
55347	-0.18	-0.19	-0.2	0.07	-0.06	-0.02
55349	-0.03	-0.07	0.38	-0.88	-1.46	-0.35
55351	-1.01	-1.52	-1.51	-1.12	-0.84	-0.92
55352	-0.34	-0.42	-0.3	-0.12	-0.15	-0.02
55353	0.53	0.37	0.72	0.46	0.83	0.83
55355	1.29	1.34	1	1.4	1.52	1.49
55356	-0.07	-0.04	-0.02	0	-0.11	-0.14
55357	0.4	0.44	0.07	0.52	0.92	0.48
55359	-0.4	-0.45	-0.4	-0.02	0.72	0.11
55361	0.55	0.51	0.59	0.81	0.68	0.74
55362	1.51	1.49	1.54	1.27	1.9	2.14
55363	-1.01	-1.08	-1.51	-1.02	-0.98	-1.49
55364	0.07	0.16	0.19	0.54	0.3	0.56
55365	1.32	1.32	1.58	1.08	0.99	1.22
55366	0.91	0.82	1.55	0.88	0.09	1.14
55367	-0.25	-0.25	-0.39	-0.11	0.46	0.28
55374	-0.19	-0.2	-0.19	-0.24	-0.19	-0.13
55379	2.13	2.18	1.9	2.31	2.05	2.05
55388	0.23	0.34	-0.17	0.71	0.35	0.33
55421	0.68	0.73	0.83	0.59	0.52	0.58
55425	0.93	0.92	1.04	0.41	0.91	0.38
55432	0.01	0.02	0.02	0.28	0.29	0.24
55435	0.58	0.62	0.48	0.89	0.9	0.62
55437	-0.07	-0.17	0.12	0.08	0.02	-0.02
55450	1.22	1.13	1.44	-0.04	0.03	-0.17
55454	0.26	0.33	0.25	0.34	0.11	-0.01
55466	0.25	0.24	0.37	0.41	0.09	0.35
55471	0.01	0.02	0	0.17	0.13	0.23
55486	0.72	0.72	0.43	0.83	1.07	0.94
55500	1.33	1.28	1.46	1.08	1.69	1.51
55501	0.13	0.23	0.09	0.28	-0.22	0.11
55502	0.11	0.03	0.18	-0.15	0.28	0.24
55503	-0.08	-0.21	-0.12	-0.8	-0.98	-0.58
55504	-0.52	-0.6	-0.4	-0.56	-1.46	-1.01
55505	0.39	0.36	0.33	0.69	0.28	0.71
55506	-0.05	-0.13	-0.07	0.14	0.07	-0.07
55507	-1.18	-1.52	-1.51	-0.75	-0.91	-0.6
55508	0.57	0.6	0.76	0.4	0.94	1.16
55509	-0.68	-0.8	-0.68	-0.53	-0.75	-0.77
55510	-1.01	-1.08	-1.51	-0.94	-1.46	-1.49
55512	-0.68	-0.62	-0.66	-0.36	-0.55	-0.44
55515	-1.63	-1.52	-1.51	-1.12	-1.46	-1.49
55520	-0.12	-0.13	-0.07	-0.05	-0.11	-0.05
55521	-0.6	-0.55	-0.61	-0.45	-0.58	-0.58
55526	-0.4	-0.57	-0.28	-0.46	-0.38	-0.34
55527	0.34	0.41	0.38	0.53	0.6	0.6
55530	-1.08	-0.8	-1.02	-0.84	-0.25	-0.47
55531	-0.62	-0.69	-0.86	-1.59	-1.46	-1.49
55532	-1.63	-1.52	-1.51	-1.59	-1.46	-1.01
55534	0.1	0.08	0.1	0.1	0.07	0.23
55536	0.86	0.88	0.87	0.68	0.67	0.49
55540	-0.69	-0.6	-0.66	-1.59	-0.91	-0.92
55544	-0.08	0.04	-0.13	0.35	0.55	0.53
55553	-0.36	-0.32	-0.24	-0.75	-0.84	-0.73
55554	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
55558	-0.08	0.05	0.07	0.14	0.08	-0.02
55559	0.1	0.13	-0.07	0.31	0.58	0.72
55561	1.09	1	1.16	0.63	2	1.88
55565	-0.01	-0.03	-0.01	-0.02	-0.12	0.06
55567	-1.63	-1	-1.51	-1.59	-1.46	-0.8
55568	0.46	0.48	0.64	0.45	0.43	0.43
55571	0.41	0.4	0.36	0.52	0.26	0.38
55572	0.13	0.14	0.09	0.35	0.31	0.15
55573	2.11	2.15	1.99	2.16	2.32	1.99
55576	-1.01	-1.52	-1.51	-0.66	-1.46	-1.01
55577	0.08	0.08	0.15	-0.01	0.12	0.3
55582	-0.46	-0.66	-0.46	-0.58	-0.26	-0.32
55584	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
55585	1.11	1.11	1.17	0.91	1.24	0.96
55586	-1.63	-1	-1.51	-1.59	-1.46	-1.49
55588	0.09	0.13	0.08	0.11	0.21	0.23
55589	0.5	0.57	0.39	0.61	0.35	0.25
55591	0.46	0.49	0.43	0.27	0.48	0.44
55596	0.57	0.51	0.48	0.57	0.72	0.68
55599	0.15	0.21	0.21	0.2	0.26	0.23
55600	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
55601	0.34	0.26	0.75	-0.34	0.44	-0.32
55602	0.3	0.23	0.36	0.32	0.42	0.3
55605	0.53	0.44	0.57	-0.12	0.09	-0.13
55607	-0.13	-0.24	0.24	-0.55	0.35	0.14
55608	0.52	0.5	0.5	0.64	0.37	0.38
55609	0.17	0.2	0.12	0.55	0.33	0.32
55610	0.53	0.51	0.74	0.77	0.77	0.84
55612	1.73	1.89	1.47	0.93	0.59	-0.2
55614	0.58	0.55	0.72	0.62	0.63	0.65
55615	-0.27	-0.25	-0.33	-0.14	-0.15	-0.15
55616	-0.07	-0.05	0.25	-0.38	-0.15	-0.2
55617	-0.12	-0.16	-0.23	0.13	0.38	-0.06
55619	-0.48	-0.45	-0.46	-0.51	-0.47	-0.47
55620	0.38	0.44	0.36	-0.11	0.3	0.3
55621	0.72	0.78	0.63	0.91	0.85	0.81
55622	0.44	0.43	0.39	0.78	0.52	0.65
55623	0.81	0.84	0.78	0.91	1.11	0.91
55624	0.84	0.89	0.86	0.82	0.87	1.03
55625	0.29	0.31	0.26	0.4	0.31	0.38
55626	0.56	0.52	0.67	0.6	0.51	0.75
55627	0.5	0.56	0.32	0.76	0.58	0.55
55628	0.1	0.19	0.19	0.16	0.25	0.31
55629	1.04	1.06	1.09	0.66	0.61	0.49
55630	0.42	0.4	0.34	0.51	-0.56	0.33
55631	0.66	0.73	0.55	0.94	0.69	0.75
55632	0.54	0.55	0.46	0.91	0.6	0.64
55633	0.44	0.36	0.35	0.57	0.42	0.37
55635	0.37	0.37	0.02	0.63	0.63	0.28
55636	0.57	0.55	0.6	0.42	0.28	-0.19
55638	-0.57	-0.55	-0.53	-0.49	-0.26	-0.16
55643	0.33	0.24	0.51	0.07	0.2	0.08
55644	0.16	0.13	0.25	0.11	0.22	0.1
55646	0.71	0.75	0.25	1.38	0.93	0.79
55647	0.15	0.24	0.25	-0.02	-0.11	-0.05
55650	-0.15	-0.12	-0.01	-0.22	-0.09	-0.12
55651	0.93	0.97	0.42	0.87	1.1	1.1
55652	0.77	0.8	0.73	1.53	1.69	1.91
55654	1.08	1.16	1.31	0.99	1.08	1.15
55655	-1.18	-1.52	-1.51	-0.84	-0.91	-0.73
55656	0.79	0.79	0.8	0.73	0.75	0.71
55657	-0.09	-0.16	-0.21	-0.09	0.13	-0.02
55658	0.67	0.69	0.38	0.9	0.82	0.87
55659	-0.34	-0.36	-0.22	-0.31	-0.29	-0.28
55660	1.77	1.76	1.8	1.97	1.86	1.86
55661	1.03	1.09	0.77	1.52	1.32	1.25
55662	0.62	0.67	0.63	0.7	0.51	0.67
55663	-0.29	-0.31	-0.35	-0.32	-0.09	-0.09
55664	0.36	0.33	0.4	0.42	0.39	0.49
55665	0.33	0.31	0.3	0.41	0.64	0.4
55666	1.44	1.48	1.39	1.68	1.38	1.46
55667	0.88	0.78	1.01	0.9	1.04	0.69
55668	0.34	0.29	0.39	0.26	0.4	0.48
55669	0.97	0.98	1.04	0.96	0.98	0.85
55670	0.32	0.32	0.4	0.08	0.25	0.09
55676	0.02	0.13	0.06	0.16	0.19	0.25
55677	0.86	0.88	0.79	0.97	1.03	1.09
55679	-0.36	-0.25	-0.43	-0.35	-0.58	-0.49
55680	0.09	0.07	0.2	0.18	0.23	0.36
55681	1.17	1.14	1.34	1.13	1.38	1.29
55683	1.16	1.19	1.1	1.22	1.06	0.89
55684	1.02	1.04	0.94	1.25	1.03	1.08
55686	-0.36	-0.36	-0.48	-0.32	-0.14	0.44
55687	-0.23	-0.25	-0.28	-0.27	-0.18	-0.19
55689	0.55	0.51	0.6	0.92	0.73	0.7
55690	0.85	0.85	0.92	0.92	0.45	0.67
55691	0.58	0.63	0.55	0.82	0.36	0.41
55692	0.71	0.7	0.7	0.85	0.97	0.76
55693	-0.92	-0.87	-0.67	-0.64	-0.98	-0.5
55695	-0.05	0.01	-0.2	0.41	0.18	0.12
55696	0.78	0.78	0.8	0.98	0.77	0.8
55697	0.62	0.61	0.54	0.62	0.54	0.75
55698	-0.74	-0.6	-1.07	-0.37	-0.79	-0.53
55699	1.47	1.39	1.34	1.22	1.65	1.62
55700	1.63	1.8	1.49	1.48	1.31	1.47
55701	0.79	0.81	0.98	0.69	0.77	0.62
55703	0.36	0.33	0.36	0.61	0.7	0.53
55704	0.52	0.49	0.44	0.38	0.35	0.52
55705	1.3	1.35	1.24	1.37	1.34	1.52
55706	0.76	0.89	0.47	1.13	1.26	1.12
55707	0.88	0.91	0.82	0.46	0.41	0.74
55709	0.27	0.24	0.26	0.44	0.57	0.52
55711	-0.5	-0.68	-0.81	-0.46	-0.41	-0.43
55713	-0.04	-0.03	0.07	-0.26	-0.66	-0.3
55714	-0.28	-0.33	-0.45	-0.47	-0.4	-1.01
55715	-0.07	-0.07	-0.11	-0.13	-0.12	-0.18
55716	-0.2	-0.2	-0.22	-0.07	-0.09	0
55717	0.69	0.72	0.8	0.54	0.68	0.54
55718	0.56	0.54	0.45	0.69	0.52	0.6
55720	1.08	1.23	0.93	1.49	1.17	0.99
55721	-0.23	-0.22	-0.12	-0.18	-0.26	-0.23
55722	-0.24	-0.28	-0.34	-0.14	-0.15	-0.12
55723	0.38	0.43	-0.08	0.42	0.36	0.54
55727	0.69	0.55	0.74	0.48	0.47	0.5
55728	0.08	0.03	0.22	0.28	0.31	0.53
55729	1.02	0.96	1.35	1.09	1.34	0.88
55731	0.16	0.26	0.2	0.29	0.29	0.36
55732	0.07	-0.02	-0.17	0.25	0.06	0.31
55733	-0.06	-0.05	0.05	-0.2	-0.09	-0.28
55734	0.29	0.31	0.22	0.71	0.38	0.37
55735	0.94	0.96	0.78	0.72	0.74	0.79
55737	1.74	1.69	1.95	1.93	1.95	2.05
55738	0.53	0.52	0.47	0.69	0.53	0.61
55740	1.5	1.6	1.62	1.48	0.57	0.82
55741	0.47	0.43	0.59	0.23	0.54	0.68
55742	2.02	2.03	2.17	1.83	1.85	1.66
55743	0.56	0.51	0.78	0.45	0.7	1.05
55745	0.12	0.1	0.24	-0.16	-0.01	-0.1
55746	0.73	0.77	0.39	1.19	0.89	0.97
55748	0.95	0.99	0.72	0.64	0.67	1.08
55749	1.35	1.39	1.33	1.41	1.52	1.38
55750	-0.01	0.01	0.01	0.11	-0.11	-0.08
55751	0.66	0.6	0.79	0.78	1.04	0.98
55752	1.96	2.04	1.85	2.29	2.13	2.09
55753	-0.53	-0.62	-0.13	-0.59	-0.41	-0.04
55754	1.54	1.58	1.68	1.58	1.7	1.56
55755	0.6	0.66	0.69	0.69	0.74	0.54
55756	0.37	0.38	0.32	0.11	0.32	0.22
55757	-0.18	-0.18	-0.04	-0.28	-0.23	-0.24
55759	0.63	0.71	0.45	0.94	1.29	1.13
55760	0.93	0.88	0.82	0.82	1.15	1.26
55761	0.37	0.37	0.5	0.55	0.44	0.31
55763	0.65	0.72	0.74	0.66	0.9	0.76
55764	-0.03	-0.04	0.2	0.05	0.27	0.31
55766	0.38	0.27	0.2	0.67	0.5	1.15
55768	0.09	0.09	0.19	0.05	0.1	0.18
55770	0.77	0.72	1.05	0.75	1.01	0.8
55771	0.74	0.74	0.24	1.17	0.9	0.36
55773	0.35	0.3	0.43	0.39	0.37	0.46
55775	0.08	-0.01	-0.09	0.24	0.24	0.16
55776	-0.25	-0.21	-0.24	-0.37	-0.12	0.02
55777	0.2	0.15	0.38	0.35	0.25	0.29
55778	-0.16	-0.23	-0.09	-0.23	-0.14	-0.03
55779	-0.89	-0.76	-0.89	-0.94	-0.69	-0.68
55780	0.17	0.09	0.18	0.26	0.29	0.23
55783	0.13	0.13	-0.02	0.29	0.32	0.25
55784	0.1	0.02	0.06	-0.09	-0.08	-0.3
55785	0.35	0.21	0.36	0.36	0.57	0.19
55787	0.13	0.13	0.14	0.33	0.29	0.37
55788	0.59	0.56	0.82	0.3	0.77	1.05
55789	-0.19	-0.25	-0.41	0.21	-0.13	-0.03
55790	-0.31	-0.27	-0.42	-0.25	-0.75	-0.92
55791	-0.05	0.02	0.03	0.03	0.09	-0.1
55794	-0.03	0.01	0.01	-0.02	-0.03	0.01
55795	0.5	0.55	0.34	0.58	0.39	0.45
55796	0.35	0.45	0.21	0.71	0.64	1.5
55799	-1.01	-0.8	-1.51	-1.59	-0.75	-0.73
55800	-0.77	-0.92	-0.84	-0.88	-0.54	-0.62
55802	0.57	0.68	0.5	0.36	0.52	0.63
55803	-0.57	-0.6	-0.69	-0.84	-0.44	-0.64
55805	-0.86	-0.92	-1.51	-0.69	-0.91	-0.64
55806	0.82	0.93	0.64	0.21	-0.18	-0.11
55808	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
55810	0.4	0.42	0.54	0.47	0.4	0.36
55811	-0.89	-0.79	-1.51	-0.94	-1.46	-0.73
55812	-0.18	-0.22	-0.06	-0.21	-0.04	-0.05
55813	0.84	0.92	0.83	0.85	1.09	0.92
55814	0.9	0.87	0.85	0.9	0.86	0.66
55815	-0.89	-1.08	-1.51	-0.8	-0.71	-0.7
55816	-0.49	-0.53	-0.61	-0.58	-0.98	-1.49
55818	0.75	0.85	0.75	0.75	0.81	0.85
55819	0.85	0.88	0.96	0.23	0.24	0.17
55821	-1.63	-1.52	-1.51	-1.59	-0.79	-0.8
55823	0.52	0.5	0.63	0.77	0.86	0.77
55824	0.52	0.48	0.41	-0.07	-0.35	-0.35
55825	-0.23	-0.31	-0.24	-0.09	-0.17	-0.07
55827	0.45	0.46	0.74	0.34	0.39	0.91
55830	0.02	0.08	0.08	-0.04	0.06	0.13
55831	1.05	1.07	1.14	0.97	1.2	1.4
55832	1.52	1.54	1.54	1.78	1.73	1.87
55833	1.6	1.62	1.47	1.67	1.69	1.64
55835	0	0.01	0.02	-0.13	0	-0.09
55837	0.38	0.34	0.52	0.4	0.32	0.46
55839	0.01	-0.06	-0.22	0.3	0.2	0.28
55840	-0.57	-0.59	-0.47	-0.48	-0.44	-0.42
55843	-0.86	-1	-0.89	-1.59	-1.46	-1.49
55844	0.63	0.69	0.5	0.71	0.54	0.62
55845	1.12	1.09	1.04	1.05	1.09	1.31
55846	0.12	0.19	0	0.19	0.15	0.13
55847	0.23	0.36	0.07	0.47	0.64	0.62
55848	0.08	0.06	0.19	0.13	0.33	0.25
55850	0.44	0.37	0.56	0.24	0.55	0.74
55851	0.5	0.46	0.56	0.34	0.56	0.79
55852	0.42	0.5	0.44	0.64	0.51	0.56
55856	0.34	0.29	0.71	0.3	0.33	0.58
55857	-0.05	-0.07	0.19	0.05	0.21	0.14
55858	0.92	0.93	0.88	1.06	0.98	1.1
55859	-0.69	-0.67	-0.84	-0.94	-0.3	-0.49
55860	1.09	1.12	1.15	1.18	1.22	1.3
55861	0.59	0.68	0.66	0.13	0.18	0.18
55862	0.53	0.45	0.62	0.33	0.7	0.52
55863	0.05	0.05	0.17	-0.05	0.04	0.02
55869	-0.17	-0.3	-0.07	-0.15	-0.15	-0.05
55870	1.15	1.12	1.22	1.21	1.2	0.98
55871	0.28	0.3	0.33	0.31	0.33	0.4
55872	0.79	0.87	0.32	0.69	0.83	0.51
55879	-1.08	-1.52	-1.51	-0.94	-0.75	-0.85
55884	1.23	1.3	1.23	1.28	1.66	1.53
55888	-0.29	-0.27	-0.16	-0.5	-0.21	-0.29
55890	0.57	0.7	0.72	-1.59	-0.34	0.52
55891	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
55892	0.18	0.29	0.36	0.31	0.41	0.29
55893	0.59	0.56	0.52	-0.06	0.19	0.01
55897	-1.63	-0.96	-1.07	-1.59	-1.46	-1.49
55898	0.86	0.93	0.78	0.69	0.68	0.78
55901	-0.31	-0.35	-0.37	-0.38	-0.46	-0.36
55902	-0.09	-0.13	-0.14	-0.27	-0.14	-0.09
55904	1.15	1.14	1.27	0.81	1.27	1.33
55905	1.13	1.15	1.29	0.81	1	1.03
55906	-0.29	-0.28	-0.22	-0.21	-0.32	-0.16
55907	1.27	1.3	1.3	0.6	0.88	0.93
55908	-1.18	-1.52	-1.51	-1.59	-1.46	-1.01
55909	0.51	0.45	0.58	0.02	0.33	0.17
55911	-0.43	-0.49	-0.37	-0.08	0.96	1.43
55915	0.15	0.16	0.04	0.21	0	0.18
55916	0.22	0.15	0.27	0.48	0.25	0.28
55917	1.73	1.74	1.88	1.03	1.3	0.79
55920	2.13	2.08	2.07	1.99	1.6	1.67
55922	0.06	0.12	0.08	0.49	0.35	0.24
55929	0.05	0.03	0.03	0.09	0.15	0.23
55930	0.22	0.27	0.44	-0.5	0.3	-0.19
55937	-1.63	-1.04	-1.51	-0.8	-1.46	-0.62
55954	-0.27	-0.31	-0.32	-0.15	-0.12	0.02
55957	-0.11	-0.14	-0.03	-0.16	-0.09	-0.05
55958	1.26	1.22	1.54	1.18	1.45	1.22
55959	1.63	1.48	1.82	0.44	1.65	1.52
55964	-1.01	-0.96	-0.89	-0.19	-0.48	-0.5
55966	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
55967	0.69	0.74	0.58	0.78	1.03	0.88
55968	0.97	1	0.86	1.07	0.94	1.08
55970	1.6	1.66	1.62	1.27	0.86	0.84
55971	0.18	0.19	0	0.53	0.31	0.28
55972	-0.08	-0.12	-0.05	0.03	0.26	0.19
55973	0.52	0.4	0.52	0.67	0.69	0.48
55974	-0.18	-0.07	-0.18	-0.02	0.17	-0.04
55975	0.12	0.12	0.12	0.26	0.43	0.22
56000	-1.18	-1.52	-1.51	-1.59	-1.46	-0.92
56001	-0.79	-1.52	-0.8	-1.59	-0.79	-1.49
56005	0.69	0.67	0.58	0.66	0.57	0.57
56006	0.34	0.38	0.24	0.36	0.28	0.23
56033	-1.63	-1.52	-1.51	-1.12	-1.46	-1.49
56034	0.77	0.91	1.04	0.38	0	0.06
56052	0.05	0.02	0.06	0.2	0.3	0.29
56061	0.83	0.78	0.96	0.76	0.89	0.75
56062	-0.63	-0.54	-1.51	-1.59	-0.98	-0.92
56063	1.11	1.07	1	0.9	0.54	0.64
56097	-0.42	-0.45	-0.43	-0.23	-0.61	-0.56
56099	-0.33	-0.4	-0.29	-0.68	-0.17	-0.14
56100	-0.19	-0.14	-0.11	0.13	-0.64	-0.49
56101	-0.56	-0.55	-0.41	-0.38	-0.07	-0.73
56102	-1.18	-0.82	-1.51	-0.8	-0.71	-0.7
56103	-0.41	-0.42	-0.36	-0.37	-0.45	0.14
56104	-0.39	-0.33	-0.23	0.03	0.21	-0.77
56105	-0.31	-0.42	-0.33	-1.02	-0.79	-0.55
56106	-0.32	-0.25	-0.27	-0.84	-1.46	-0.42
56107	-0.53	-0.52	-0.52	-0.88	-0.79	-0.46
56108	-0.51	-0.43	-0.42	-0.54	-0.79	-0.8
56109	-0.61	-0.52	-0.53	-0.22	-0.37	-0.46
56110	-0.43	-0.45	-0.44	-0.3	-0.69	-0.46
56111	-0.52	-0.44	-0.48	-0.46	-0.33	-0.5
56112	-0.51	-0.51	-0.69	-0.61	-0.53	-0.73
56113	-0.65	-0.67	-0.66	-0.6	-1.46	-1.49
56114	-0.72	-0.56	-0.69	-0.53	-0.75	-0.68
56121	-0.5	-0.49	-0.5	-0.31	-0.22	-0.43
56122	-0.56	-0.52	-0.52	-0.45	-0.43	-0.52
56124	-0.59	-0.67	-0.61	-0.5	-0.41	-0.54
56125	-0.68	-0.57	-0.78	-0.44	-0.5	-0.77
56128	-0.49	-0.48	-0.5	-0.3	-0.28	-0.68
56129	-0.83	-1	-0.8	-0.58	-0.98	-1.49
56130	-0.7	-0.7	-0.89	-0.61	-0.66	-0.66
56131	-0.71	-0.71	-0.51	-0.49	-0.59	-0.8
56132	-0.67	-0.65	-0.69	-0.69	-1.46	-1.49
56133	-1.63	-0.79	-0.84	-0.77	-1.46	-1.49
56134	-1.63	-1.52	-1.51	-0.7	-1.46	-1.49
56135	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
56136	-1.08	-0.64	-1.51	-1.59	-1.46	-1.49
56138	-0.71	-0.69	-0.93	-1.59	-1.46	-1.49
56139	-1.63	-1.04	-1.51	-0.57	-0.98	-1.49
56141	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
56142	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
56143	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
56144	-1.63	-1.52	-0.63	-0.59	-1.46	-1.01
56145	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
56146	-1.08	-1.52	-1.51	-0.8	-1.46	-1.49
56147	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
56154	-0.25	-0.31	-0.07	-0.41	-0.27	-0.31
56155	-1.08	-1.52	-0.86	-0.88	-0.84	-0.64
56157	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
56158	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
56159	-1.63	-1.52	-0.72	-1.59	-1.46	-1.49
56163	-0.89	-0.92	-0.67	-1.59	-1.46	-1.49
56164	-1.63	-1.52	-0.89	-1.59	-1.46	-1.49
56165	-0.86	-0.92	-0.84	-0.84	-0.91	-1.49
56169	-0.92	-1.04	-0.98	-0.75	-0.84	-0.92
56171	-0.46	-0.41	-0.24	-0.5	-0.25	-0.38
56172	0.36	0.29	0.11	0.47	0.08	0.21
56180	0.15	0.15	0.3	0.02	0.14	0.12
56181	0.6	0.58	0.69	0.55	0.43	0.67
56203	-1.63	-1.52	-0.69	-1.59	-1.46	-1.49
56204	0.26	0.27	0.71	-0.2	-0.02	0.31
56241	-0.33	-0.26	-0.52	-0.14	-0.55	-0.7
56242	-0.05	0	0.24	0.12	0.11	-0.02
56243	1.24	1.26	1.32	1.3	1	1.06
56244	-1.63	-1.52	-1.02	-1.02	-1.46	-1.49
56245	-0.89	-1.52	-1.02	-1.59	-0.75	-0.92
56246	-1.63	-1.52	-1.51	-1.59	-1.46	-1.01
56252	0.93	0.85	0.99	0.85	0.9	0.86
56253	-1.63	-1.52	-1.51	-1.02	-1.46	-1.49
56254	1.01	1.05	1.06	0.91	1.06	0.78
56255	0.45	0.43	0.66	0.65	0.38	0.59
56256	1.16	1.23	1.39	0.54	0.14	-0.09
56257	0.3	0.29	0.34	0.68	0.62	0.63
56259	0.49	0.52	0.43	0.41	0.37	0.45
56261	-0.02	-0.01	0.01	0.23	0.07	0.19
56262	0.94	1.04	0.88	0.97	0.71	0.58
56265	-0.52	-0.41	-0.61	-0.57	-0.52	-0.52
56269	-1.63	-1.52	-1.51	-1.12	-1.46	-1.49
56270	0.96	0.97	0.83	1.13	0.91	0.79
56271	-0.45	-0.46	-0.52	-1.59	-0.45	-0.48
56287	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
56288	1.07	1.01	1.14	1.28	1.06	1.24
56300	-0.71	-0.68	-0.8	-0.17	-0.38	-0.46
56301	-1.63	-1.52	-1.51	-1.59	-0.84	-1.49
56302	-1.63	-1.52	-1.51	-1.59	-1.46	-0.77
56311	-1.63	-1.52	-1.51	-1.59	-1.46	-0.77
56339	0.11	0.13	0.16	0.01	0.15	-0.04
56341	-1.63	-1.08	-1.07	-1.59	-0.84	-1.49
56342	0.56	0.63	0.23	1.02	0.81	0.71
56344	-1.01	-1.52	-1.51	-1.59	-0.91	-1.49
56413	-0.58	-0.71	-0.6	-1.12	-0.79	-0.68
56474	0.54	0.51	0.83	0.43	0.33	0.66
56475	-1.18	-1.52	-0.93	-1.02	-0.3	-0.6
56477	-0.67	-0.51	-0.62	-0.69	-0.51	-0.49
56478	0.76	0.79	0.66	1.2	0.87	0.93
56479	-0.43	-0.45	-0.6	-0.44	-0.48	-0.77
56521	-0.4	-0.41	-0.31	-0.64	-0.66	-0.64
56548	-0.55	-0.56	-0.56	-0.26	-0.14	-0.25
56603	-0.27	-0.11	-0.07	0.08	-0.23	0.16
56605	-0.19	-0.18	-0.11	-0.2	0.28	0.29
56606	-0.37	-0.41	-0.41	-0.4	-0.15	-0.27
56616	0.39	0.42	0.43	0.45	0.44	0.64
56623	0.19	0.17	0.34	0.24	0.17	0.2
56624	0.31	0.28	0.73	0.25	0.34	-0.08
56647	0.66	0.68	0.6	0.77	0.65	0.54
56648	-0.1	-0.14	-0.1	0.24	-0.2	-0.1
56649	-0.62	-0.61	-0.43	-0.34	-0.04	0.01
56650	1.06	1.09	1.05	1.02	1.34	0.81
56654	0.67	0.7	0.78	0.42	0.79	0.85
56655	0.39	0.49	0.23	0.43	0.21	0.27
56656	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
56658	0	0.03	-0.05	0.21	0.21	0.2
56659	-0.83	-0.73	-0.84	-0.94	-1.46	-1.49
56660	-0.51	-0.55	-0.52	-0.65	-1.46	-0.92
56666	-0.65	-0.82	-0.69	-0.56	-0.5	-0.68
56667	-0.31	-0.21	-0.44	-0.75	-0.46	-0.49
56670	-1.63	-1.52	-1.51	-1.59	-1.46	-1.49
56672	0.01	0.08	0.03	0.01	0.08	0.19
56673	-1.08	-0.87	-1.51	-0.88	-0.71	-0.73
56674	0.31	0.39	0.45	0.14	0.43	0.54
56675	-0.62	-0.47	-0.84	-0.77	-0.42	-0.48
56676	-1.18	-1.52	-1.51	-1.12	-0.75	-1.49
56681	1.48	1.56	1.46	1.66	1.69	1.57
56704	-0.26	-0.24	-0.37	0.01	-0.09	-0.36
