gene	GSM3123142	GSM3123143	GSM3123144	GSM3123145	GSM3123146
268	-1.28	-0.87	-0.85	-0.77	-0.68
269	-1.28	-0.87	-0.67	-0.77	-0.56
270	-1.28	-1.4	-0.81	-0.87	-0.98
271	0.35	0.42	0.75	0.8	0.63
272	-0.34	-0.53	0.01	0.06	-0.49
273	-1.28	-1.4	-1.53	-1.35	-1.1
274	0.41	0.69	0.8	0.09	0.98
275	-0.39	-0.41	-0.24	-0.17	0.37
279	1.13	-0.87	2.19	-0.26	-0.31
280	-1.28	-0.87	-1.53	-0.83	-1.58
283	-0.58	-0.53	-0.26	-0.48	-0.67
284	0.09	0.04	0.03	0	-0.14
285	-0.34	-0.39	-0.38	-0.38	-0.15
286	-0.3	-0.87	-0.48	-0.49	-0.45
288	0.6	0.28	0.24	0.52	0.1
290	1.17	0.91	0.97	1.65	1.62
291	1.75	1.85	1.76	1.78	1.72
292	2.04	2.13	1.92	1.95	2.07
301	2.61	2.8	3.06	3.13	2.22
302	3.29	3.07	2.66	3.05	2.37
306	2.17	2.44	2.35	2.39	1.9
307	1.6	1.8	1.75	1.98	1.67
308	1.92	1.89	2.02	2.02	1.79
309	1.59	1.68	1.26	1.96	1.6
310	1	1.14	1.28	0.97	0.7
311	0.69	0.78	0.82	1.22	0.33
312	-1.28	-1.4	-1.53	-1.24	-1.58
313	-1.28	-0.87	-0.59	-0.6	-1.1
314	-0.69	-0.45	-0.28	-0.24	-0.27
316	-1.28	-1.4	-0.58	-0.53	-0.91
317	0.02	0.1	0.17	0.25	0.16
318	0.45	0.63	0.61	0.07	0.31
319	-1.28	-1.4	-0.92	-0.84	-0.82
320	-0.44	-0.63	-0.69	-0.61	-0.82
321	-1.28	-0.87	-0.81	-1.35	-0.98
322	-0.01	-0.03	-0.15	-0.08	0.1
323	0.72	0.72	0.67	0.73	0.16
324	0.95	0.86	1.02	1.07	0.96
325	-1.28	-1.4	-1.53	-1.78	-1.58
326	-0.04	-0.19	-0.5	-0.22	-0.18
327	0.95	0.84	0.35	0.58	0.75
328	1.21	1.38	1.08	0.8	1.34
329	0.37	0.31	0.34	0.28	0.51
330	0.13	0.06	0.25	0.06	0.14
331	0.95	0.93	1.08	1.44	0.81
332	1.75	1.95	1.47	1.2	1.8
333	-0.01	-0.27	0.06	0.1	0.29
334	2.47	2.33	2.45	2.73	2.31
335	-1.28	-0.87	-0.92	-1.09	-0.58
336	-1.28	-1.4	-1.53	-1.78	-1.58
337	-1.28	-1.4	-1.53	-1.78	-1.58
338	-1.28	-1.4	-1.53	-1.24	-1.58
339	-0.11	0.12	0.14	0.23	0.47
343	-1.28	-1.4	-1.53	-1.78	-0.82
344	-0.5	-0.25	-0.49	-0.09	-0.39
346	-0.14	-0.46	-0.37	-0.42	-0.42
347	-0.58	-0.68	-0.34	-0.18	-0.59
348	2.59	2.43	2.55	3.02	2.21
350	-0.69	-0.75	-0.74	-0.89	-0.79
351	2.5	2.4	3	3.22	2.33
353	2.01	1.84	1.52	1.54	1.59
354	-0.3	-1.4	-0.39	-0.98	-0.62
355	-0.2	-0.08	-0.14	-0.32	-0.33
356	-1.28	-0.87	-1.53	-1	-0.98
357	0.26	0.24	0.03	0.43	0.13
358	1.2	0.84	0.31	0.97	-0.09
359	-0.69	-0.87	-0.71	-0.29	-0.98
360	0.58	0.38	-0.04	-0.11	-0.55
361	-1.28	-1.4	-1.53	-1.78	-1.1
362	0.45	0.69	0.49	-0.26	2.19
363	-1.28	-1.4	-1.53	-1.78	-0.86
364	-0.69	-0.48	-0.65	-0.91	-0.76
366	-1.28	-1.4	-1.53	-0.93	-0.98
367	-0.2	0.05	-0.05	0.14	-0.23
368	-1.28	-1.4	-1.53	-1.78	-0.98
369	1.13	1.03	1.2	1.09	1.11
372	1.51	1.54	1.81	1.7	1.73
373	0.11	-0.04	-0.01	0.17	0.12
374	-0.2	0	0.27	-0.38	0.53
375	2.33	2.46	2.22	2.53	2.17
377	1.77	1.61	1.42	1.61	1.61
378	1.97	2.03	2.32	2.08	2.15
379	-0.39	-0.46	-0.56	-0.46	-0.37
381	2.66	2.55	2.25	2.08	2.16
382	2.19	2.12	2	1.92	1.83
383	1.62	1.43	1.24	1.73	0.71
384	-0.58	-0.59	-0.92	-0.52	-0.52
387	2.43	2.39	2.32	2.49	2.29
388	1.08	1.09	1.05	0.78	1.59
389	2.24	1.85	2.07	2.12	1.72
390	0.26	0.27	0.7	0.47	-0.07
391	1.16	1.03	1.04	1.07	0.82
392	0.5	0.56	0.52	0.92	0.68
393	-0.26	0.03	0.52	-0.02	0.05
394	0.33	-0.07	-0.16	0.53	-0.24
395	-0.08	-0.12	0.25	-0.18	-0.43
396	2.34	2.42	1.96	2.47	2.07
397	0.5	0.78	-0.07	0.47	-0.02
398	-0.58	-0.48	-0.62	-0.73	-0.31
399	-0.58	-0.36	-0.45	-0.62	-0.65
400	1.48	1.53	1.94	1.63	1.93
401	-0.69	-0.87	-1.53	-0.91	-0.56
402	0.42	0.67	0.03	0.11	0.09
403	0.54	0.94	0.87	0.46	0.6
405	0.83	0.41	0.97	0.9	0.75
406	-0.01	0.01	-0.01	0.25	0
407	-1.28	-0.75	-1.53	-1.24	-1.58
408	0.54	0.17	0.06	0.98	0.59
409	0.87	1.16	1.11	0.87	0.82
410	-0.14	0.07	0.14	0.26	-0.03
411	0.49	0.09	-0.01	0.44	0.2
417	-1.28	-1.4	-1.53	-1.17	-1.58
419	-0.58	-0.41	-0.58	-0.38	-0.44
420	-0.69	-1.4	-0.85	-0.79	-0.61
421	0.8	0.6	0.67	0.91	0.33
427	0.79	0.86	0.9	1.37	0.73
429	-1.28	-1.4	-1.53	-1.78	-1.58
430	-1.28	-0.75	-1.04	-1.03	-0.82
432	-1.28	-1.4	-1.53	-1.35	-1.58
433	-0.69	-1.4	-0.74	-1	-1.58
434	-1.28	-1.4	-1.04	-0.98	-1.58
435	0.31	0.62	0.4	0.21	0.23
439	1.46	1.36	1.32	1.36	1.29
440	0.98	1.1	0.64	0.66	0.62
443	-0.11	-0.29	-0.62	-0.38	-0.48
444	0.67	0.82	1.27	0.75	1.38
445	0.07	0.3	0.13	0.42	0.75
460	-1.28	-1.4	-1.53	-1.78	-1.58
462	-0.58	-0.56	-0.2	-0.24	-0.17
463	0.55	0.31	0.3	0.22	0.05
466	0.82	0.74	1.04	0.83	1.01
467	0.28	0.57	0.28	0.49	0.23
468	1.94	1.93	2.15	1.67	2.21
471	0.74	1.11	0.73	0.69	1.18
472	-0.04	-0.16	-0.27	-0.18	-0.3
473	0.81	0.67	1.09	1.45	0.71
474	-1.28	-1.4	-1.53	-1.78	-1.58
475	2.06	1.98	1.55	1.21	1.73
476	2.22	2.01	2.05	2.58	2.48
477	-0.39	-0.51	-0.33	-0.5	1.99
478	-0.39	-0.75	-0.74	-0.19	-0.51
479	-0.3	-0.68	-0.04	-0.49	-0.33
480	-1.28	-1.4	-1.04	-1.17	-0.6
481	0.65	0.69	1.47	1.86	1.88
482	-1.28	-0.53	-0.6	-0.38	-0.38
483	1.92	1.79	1.94	1.76	1.77
487	-1.28	-1.4	-0.92	-0.25	-0.86
488	1.99	1.83	2.07	2.16	1.63
489	-0.14	-0.56	-0.15	-0.57	-0.11
490	1.51	1.44	1.74	1.41	1.68
491	-1.28	-1.4	-1.04	-1.35	-0.72
492	-1.28	-1.4	-1.53	-1.13	-0.98
493	0.3	0.14	-0.12	0.3	-0.27
495	-1.28	-0.68	-1.53	-0.61	-1.58
496	-1.28	-1.4	-1.53	-1.78	-1.58
498	2.41	2.49	2.23	2.46	2.47
501	0.73	1.01	0.58	0.74	0.6
506	2.21	2.29	1.94	2.39	2.48
509	1.54	1.59	1.67	1.22	1.4
513	2.04	2.05	1.42	1.41	2.06
515	2.09	1.91	1.9	1.71	2.23
516	1.93	1.94	1.33	0.88	1.88
517	1.1	0.48	0.05	-0.21	0.3
518	2.26	2.2	1.86	1.58	2.3
522	1.83	1.82	2.24	1.64	2.19
523	1.73	1.26	1.16	2	0.82
525	0.28	0.35	0.04	0.08	0.54
526	1.26	1.11	1.24	1.52	1.2
527	2.34	2.27	2.36	2.09	2.16
528	0.79	1.01	0.72	0.52	0.91
529	2.19	1.97	1.52	2.02	1.81
533	2.16	2.17	1.74	1.57	1.79
534	-1.28	-0.46	-0.35	-0.58	-0.37
535	0.16	0.12	0.03	0.11	0.45
537	1.7	1.6	1.71	1.99	1.28
538	-0.17	-0.46	-0.77	-0.34	-0.74
539	2.14	2.09	2.01	1.79	2.11
540	-1.28	-0.63	-0.64	-0.74	-0.86
545	-0.08	0.06	0.26	0.23	0.14
546	1.34	1.27	1.76	1.57	1.61
547	-0.44	-0.41	-0.34	-0.42	-0.64
549	0.13	0.12	0.2	0.29	0.26
550	1.35	1.63	1.54	1.27	1.44
551	-1.28	-1.4	-1.04	-1.78	-1.58
552	-1.28	-1.4	-0.69	-0.86	-0.76
553	-1.28	-1.4	-1.53	-1.78	-1.58
554	-1.28	-0.63	-0.56	-0.7	-0.57
558	1.2	0.69	1.4	1.42	0.63
563	-1.28	-0.87	-1.04	-1.78	-0.79
567	2.58	2.89	3.1	2.79	2.76
570	-1.28	-1.4	-0.85	-1.09	-1.58
571	0.82	0.43	0.85	0.77	0.36
572	1.2	1.19	0.52	0.6	0.32
573	1.93	1.92	1.71	1.49	1.6
575	-0.01	-0.29	0.17	-0.53	-0.31
576	-0.44	-0.59	-0.53	-0.5	-0.27
577	-1.28	-0.75	-0.81	-0.62	-0.54
578	1.11	1.16	1.03	1.19	1.01
579	-1.28	-1.4	-1.53	-1.78	-1.58
580	0.41	0.4	0.38	0.38	0.63
581	1.3	1.31	1.22	0.97	1.32
582	-0.5	-0.45	-0.39	-0.25	-0.24
583	-0.23	-0.15	-0.11	0.03	0
585	-0.39	-0.24	-0.08	-0.09	-0.14
586	-0.5	-0.59	-0.17	-0.66	0.08
587	0.56	0.37	0.37	0.48	0.43
590	-1.28	-1.4	-1.53	-0.56	-0.27
593	0.82	0.74	0.51	0.5	1.26
594	0.73	0.84	0.2	0.26	0.27
595	0.28	0.26	0.45	-0.07	0.88
596	-0.14	-0.11	0.08	-0.27	0.01
597	0.65	0.67	0.57	0.2	0.18
598	1.31	1.12	1.36	1.59	0.88
599	0.04	0.14	0.64	0.49	0.14
602	0.28	0.59	0.99	0.53	0.75
604	0.49	0.07	0.86	0.76	0.51
605	0.47	0.27	0.56	1.07	0.16
607	0.45	-0.17	0.11	0.42	0.08
608	-1.28	-1.4	-1.04	-1.24	-1.1
610	-0.44	-0.56	-0.46	-0.45	-0.41
611	-1.28	-1.4	-1.04	-0.91	-0.98
613	0.79	0.56	0.49	0.42	0.5
617	-0.39	0.01	-0.22	-0.18	-0.11
622	-0.2	0	-0.16	-0.02	-0.51
623	-0.58	-0.87	-0.92	-0.7	-1.58
624	-1.28	-0.87	-0.85	-0.57	-1.58
627	-1.28	-0.56	0.13	-0.9	-0.1
629	-0.14	-0.23	0.41	-0.11	0.55
631	-0.69	-0.75	-0.62	-0.7	-0.76
632	-0.5	-0.15	-0.01	-0.23	-0.13
633	1.88	1.09	1.65	1.83	0.68
634	0.18	0.24	0.13	0.55	1.58
635	-1.28	-1.4	-1.53	-1.17	-1.58
636	-0.06	-0.31	-0.1	-0.31	1.29
637	0.52	0.88	0.22	0.97	0.71
638	0.2	0.13	-0.03	0.2	0.24
639	-0.58	-0.36	-0.62	-0.46	-0.51
640	-1.28	-0.63	-0.48	-0.75	-0.98
641	0.11	0	0.27	0.19	0.5
642	1.41	1.51	0.61	0.86	1.09
643	-0.11	-0.39	-0.05	-0.37	-0.3
644	0.35	0.42	0.23	0.13	0.43
645	0.5	0.39	0.2	0.02	0.34
646	-0.11	-0.19	0.08	-0.16	-0.46
649	1.09	0.93	1.39	1.19	0.2
650	0.18	0.17	0.23	-0.01	-0.59
651	-1.28	-1.4	-0.85	-0.98	-0.91
652	-1.28	0	-0.35	-0.7	-0.05
653	-1.28	-1.4	-1.04	-1.17	-0.98
654	-0.69	-1.4	-0.92	-0.54	-0.82
655	-0.34	-0.51	-0.33	-0.38	-0.41
657	0.98	1.05	1.73	1.48	1.34
658	-0.69	-1.4	-0.74	-0.83	-0.91
659	1.14	0.91	1.34	1.32	1.26
660	-1.28	-1.4	-0.92	-0.9	-1.58
661	0.02	0.24	0.16	0.14	0.17
662	0.39	0.69	0.14	0.05	0.3
663	1.32	1.23	1.28	1.3	1.11
664	1.34	1.3	1.31	1.33	0.97
665	1.59	1.84	2.23	1.87	1.92
666	1.05	0.99	0.6	0.43	0.34
668	-1.28	-1.4	-1.53	-1.35	-1.58
669	0.64	0.88	0.97	0.67	0.9
670	-0.44	-0.08	-0.12	0.05	0.04
671	-1.28	-1.4	-1.53	-1.13	-1.58
672	0.41	0.53	0.52	0.71	0.8
673	0.39	0.14	0.37	0.49	0
675	0.31	0.28	0.14	0.53	0.08
676	-0.69	-0.59	-0.45	-0.51	-0.58
677	1.67	1.36	1.62	1.5	1.34
678	1.31	1.56	2.22	1.72	1.97
680	-0.69	-1.4	-1.53	-1.78	-1.58
682	2.69	2.73	2.62	2.35	2.87
683	1.51	1.49	1.71	1	-0.22
685	-0.5	-0.22	-0.19	-0.26	-0.41
686	0.11	0.63	0.94	0.26	0.54
687	-0.11	-0.36	-0.29	0.61	-0.47
688	0.26	0.13	-0.16	-0.03	-0.18
689	2.35	2.3	2.15	2.11	2.36
694	2.12	2.04	2.24	2.14	2.11
695	-0.69	-0.48	-0.53	-0.49	-0.74
696	-1.28	-1.4	-0.77	-0.7	-1.1
699	0.44	0.5	0.84	0.27	1.03
701	0.65	0.71	0.83	0.64	1.28
705	0.72	0.89	0.19	0.24	0.42
706	2.09	2.05	1.63	1.56	1.79
708	1.25	1.57	1.46	1.1	1.75
710	0.76	0.75	0.59	0.91	-0.07
712	2.2	2.16	1.23	1.79	1.31
713	1.65	1.66	0.92	1.42	0.85
714	1.51	1.73	0.94	1.5	0.82
715	-0.44	0.02	-0.07	0.02	0.25
716	-0.3	-0.3	-0.17	-0.3	-0.46
717	-0.44	-0.43	-0.21	-0.08	-0.46
718	1.71	1.7	1.85	1.12	0.49
719	-0.14	0.11	0.03	0.18	-0.12
721	1.99	1.58	0.95	1.27	1.39
726	0.5	0.49	0.07	0.74	0.47
727	-1.28	-1.4	-1.04	-1	-1.58
728	-0.01	0.17	-0.14	0.16	-0.21
729	-1.28	-0.87	-0.6	-0.75	-1.58
730	-1.28	-1.4	-1.53	-1.09	-1.58
731	-1.28	-1.4	-1.53	-1.05	-1.58
732	-1.28	-1.4	-1.53	-1.24	-1.58
733	-0.58	-0.75	-0.92	-0.65	-0.7
734	0.49	0.64	1.15	1.06	0.44
735	-0.69	-0.68	-0.81	-0.84	-0.76
738	0.76	0.82	0.47	0.55	0.33
740	0.89	1.24	1.31	0.85	1.11
741	0.3	0.59	0.2	0.08	0.29
744	-0.44	-0.34	-0.85	-0.26	-0.43
745	-0.44	-0.43	-0.5	-0.43	-0.67
746	1.38	1.5	1.42	0.76	1.19
747	-0.34	-0.29	-0.09	-0.14	-0.35
753	0.09	-0.08	-0.13	-0.14	-0.1
754	1.41	1.43	1.6	1.63	1.52
755	0.09	0.12	0.07	0.01	0.17
757	0.2	0.16	0.64	0.43	0.35
758	-1.28	-1.4	-1.53	-1.78	-1.1
759	-1.28	-1.4	-1.53	-1.09	-1.58
760	0.02	-0.23	0.16	-0.4	1.69
761	0.04	-0.63	0.15	-0.1	-0.72
762	-1.28	-1.4	-1.53	-1.35	-1.1
763	-1.28	-0.87	-0.92	-0.77	-0.91
765	0.02	-0.87	0.92	-0.78	0.02
766	-1.28	-0.53	-0.92	-0.49	-0.98
767	-0.14	-0.19	-0.02	-0.1	-0.29
768	0.45	0.49	0.74	0.11	0.51
770	-1.28	-1.4	-0.65	-0.96	-0.54
771	0.18	-0.38	-0.14	-0.32	0.8
773	-0.17	-0.11	-0.12	-0.12	0.01
774	-0.69	-0.75	-1.53	-0.89	-0.79
775	-0.58	-0.75	-0.52	-0.59	-0.7
776	-0.39	-0.48	-0.41	-0.4	-0.64
777	-1.28	-0.87	-0.77	-0.86	-1.1
778	-1.28	-0.87	-0.92	-1.17	-0.86
779	-0.69	-1.4	-1.53	-0.9	-0.98
780	1.31	1.37	1.71	2.02	1.38
781	-0.69	-0.45	-0.43	-0.64	-0.7
782	-0.58	-0.39	-0.51	-0.24	-0.23
783	-1.28	-1.4	-1.53	-1.17	-1.58
784	0.88	0.99	0.89	1.25	0.83
785	-0.58	-0.45	-0.44	-0.56	-0.41
786	-0.69	-1.4	-1.04	-0.76	-0.91
788	0.45	0.35	0.37	0.25	0.41
790	0.9	0.9	0.39	0.46	0.65
793	0.58	-0.12	-0.59	-1.05	-0.39
794	-1.28	-1.4	-1.53	-1.78	-1.1
795	-0.44	-1.4	-0.77	-0.91	-1.1
797	-0.69	-0.87	-0.85	-0.75	-0.98
799	-1.28	-1.4	-1.04	-0.71	-1.58
810	0.64	0.38	-0.05	0.27	0.26
811	2.7	2.68	2.79	2.59	2.66
813	2.31	2.21	2.16	2.53	2.12
814	-0.58	-0.39	-0.35	-0.47	-0.57
815	-0.69	-0.75	-0.74	-0.87	-0.98
816	-0.34	-0.35	-0.26	-0.54	-0.3
817	0.5	0.2	0.58	0.81	-0.02
818	0.16	0.52	0.3	0.57	0.18
819	0.45	0.43	0.47	0.39	0.49
820	-1.28	-1.4	-1.04	-1.24	-1.1
821	2.14	2.25	2.1	2.19	2.14
822	2.52	2.52	2.29	2.62	1.92
823	0.73	0.8	0.84	0.8	0.21
824	1.27	1.49	1.62	1.75	1.23
825	-1.28	-0.75	-0.65	-0.95	-0.91
826	2.32	2.18	2.2	2.38	2.21
827	-0.58	-0.68	-0.44	-0.81	1.21
829	1.53	1.22	1.69	1.3	1.62
830	1.74	1.92	1.62	2.03	1.64
831	0.95	0.95	1.23	1.48	0.62
832	1.84	1.91	1.75	1.81	1.54
833	0.67	0.51	0.87	0.32	0.87
834	0.6	0.47	0.44	0.16	0.71
835	0.92	0.91	1.06	1.29	1
836	1.43	1.28	1.39	1.4	1.13
837	-0.58	-0.33	-0.07	-0.3	-0.14
839	0.37	0.25	0.27	0.08	0.36
840	0.45	1.06	1.06	0.77	0.6
841	0.02	0.32	0.73	0.62	0.64
842	0.39	0.27	0.11	0.51	0.09
844	-1.28	-0.75	-0.74	-0.95	-0.55
845	-0.39	-0.35	-0.71	-0.49	-0.82
846	-1.28	-0.87	-1.53	-1.78	-1.1
847	0.6	0.64	1.07	0.94	1.12
857	0.31	0.48	0.69	0.28	0.21
858	1.14	1.33	1.33	1.8	0.84
859	-1.28	-1.4	-1.53	-1.24	-0.98
860	0.72	0.21	0.5	0.01	0.14
861	1.03	0.86	1.17	1.39	0.23
862	-1.28	-0.87	-0.85	-0.75	-0.68
863	-1.28	-0.75	-0.55	-0.64	-0.7
864	0.65	0.64	0.05	0.26	-0.37
865	1.83	1.68	1.85	2.14	1.63
866	-1.28	-1.4	-1.53	-1.78	-1.58
867	0.69	0.46	1.12	0.85	0.54
868	0.58	0.25	0.67	0.73	0.1
869	-0.69	-0.63	-0.81	-0.48	-1.1
871	1.66	1.48	2.06	1.59	1.67
873	0.5	0.38	0.19	0.32	0.26
874	-0.3	-0.31	-0.38	-0.38	-0.5
875	-0.69	-0.63	-0.74	-0.62	-0.31
881	-1.28	-1.4	-1.53	-1.35	-1.58
885	-1.28	-1.4	-1.53	-1.24	-1.58
886	-1.28	-1.4	-1.53	-1.78	-1.1
887	-1.28	-1.4	-1.53	-1.78	-1.1
889	0.6	0.51	0.79	0.74	0.64
890	2.12	1.97	2.08	2	1.98
891	1.34	1.26	1.32	1.52	1.41
892	0.54	0.61	0.7	0.53	0.55
894	-0.2	-0.2	-0.15	-0.4	-0.11
896	1.18	1.12	1.54	0.94	1.33
898	0.16	0.37	0.19	0.23	-0.13
899	0.85	0.9	0.5	0.64	0.68
900	0.49	0.8	0.81	0.79	0.24
901	0.5	0.71	1.07	0.83	0.69
902	0.18	0.27	0.32	0.14	0.28
904	0.52	0.42	0.28	0.26	0.61
905	0.44	0.2	0.61	0.52	0.82
912	0.13	-0.07	-0.25	-0.21	-0.03
914	-1.28	-0.87	-0.41	-1.05	-0.82
915	-0.5	-0.45	-0.25	-0.8	-0.39
916	-1.28	-0.53	-0.36	-1.17	-0.82
917	-1.28	-0.56	-0.16	-0.89	-0.72
919	-0.69	-1.4	-0.44	-0.69	-1.58
920	-1.28	-0.75	-0.28	-0.91	-0.45
921	-1.28	-0.87	-0.45	-1.13	-0.79
922	-0.58	-1.4	-0.71	-0.78	-1.1
923	-1.28	-0.75	-0.46	-1.13	-1.1
924	-1.28	-0.87	-0.59	-0.78	-0.86
925	-1.28	-0.48	-0.42	-0.64	-0.58
926	-1.28	-0.87	-0.42	-1.09	-0.86
928	2.44	2.47	2.68	2.9	2.79
929	0.47	1.13	0.78	0.79	1.7
930	-1.28	-1.4	-0.25	-1.24	-1.58
931	-1.28	-0.68	-0.27	-0.85	-1.1
932	-1.28	-1.4	-1.53	-1.13	-1.58
933	-0.58	-0.68	-0.34	-0.59	-0.67
939	-0.69	-1.4	-0.32	-0.71	-0.82
940	-1.28	-1.4	-0.62	-0.86	-0.86
941	0.2	-0.24	-0.44	0.27	-0.57
942	-0.44	0.18	-0.26	-0.42	-0.5
943	-1.28	-1.4	-1.04	-1.24	-1.58
944	-1.28	-0.87	-0.64	-0.85	-0.41
947	1.51	1.18	1.82	1.17	0.61
948	-0.23	-1.4	-0.45	-0.61	-0.55
949	0.86	1.02	0.96	1.01	0.98
950	1.54	1.33	0.68	1.57	1.16
951	-0.69	-0.38	-0.27	-0.4	-0.62
952	-0.11	-0.15	-0.21	-0.04	-0.04
953	-0.23	-0.36	-0.36	-0.25	-0.37
954	-0.44	-0.51	-0.54	-0.52	-0.57
955	-0.2	-0.3	-0.35	-0.34	0.15
956	-1.28	-0.45	-0.81	-0.4	-0.64
957	0.16	0.33	0.49	0.31	0.13
958	-0.39	-0.31	-0.48	-0.67	-0.49
959	-1.28	-1.4	-0.85	-1.78	-1.58
960	1.75	1.82	2.19	1.77	1.59
961	1.87	1.76	1.94	1.76	1.63
962	-0.69	-0.53	-0.38	-0.43	-0.58
963	-0.34	0.11	0.4	0.28	0
966	-0.04	-0.3	-0.06	-0.25	0.14
967	2.58	2.31	2.41	2	2.11
968	0.24	0.3	0.68	0.59	0.23
969	-0.5	-0.53	-0.49	-0.58	-0.51
970	-1.28	-0.75	-1.53	-1.78	-1.1
971	0.56	1.07	0.79	-0.18	0.15
972	1.67	2.48	2.04	0.56	1.14
973	-1.28	-1.4	-0.12	-0.91	-0.57
974	-1.28	-0.87	-0.31	-1.17	-0.74
975	1.87	1.94	2.05	2.19	2.4
976	0.11	0.06	0.18	0.4	0.21
977	1.62	1.48	1.04	1.77	1.29
978	-0.5	-0.43	-0.47	-0.68	-0.41
983	2	2	2.02	1.63	2.21
987	1.01	0.55	0.85	1.02	0.7
988	1.31	1.4	1.1	1.03	1.21
989	1.54	1.56	1.86	1.62	1.76
990	0.33	0.73	0.52	0.59	0.81
991	1.9	1.84	1.76	1.59	1.81
993	0.31	0.42	0.37	0.4	0.64
994	1.2	0.93	0.84	1.13	0.71
995	0.13	0.32	0.42	0.18	0.58
996	0.45	0.52	0.71	0.79	0.53
997	1.32	1.46	0.72	0.64	0.97
999	2.56	2.43	2.43	2.64	2.29
1000	0.37	1.07	-0.19	0.35	-0.05
1001	0.07	-0.08	-0.34	0.48	-0.4
1002	-0.69	-0.68	-0.62	-0.69	-1.1
1003	0.02	-0.23	0.1	-0.17	0.12
1004	-1.28	-1.4	-1.53	-1.24	-1.1
1005	-1.28	-1.4	-1.53	-1.05	-1.58
1006	-1.28	-1.4	-1.53	-1.78	-1.58
1007	-1.28	-1.4	-1.53	-1.78	-1.58
1008	-1.28	-1.4	-1.53	-1	-0.91
1009	-0.39	-0.48	-0.32	-0.28	-0.31
1010	-1.28	-1.4	-1.53	-1.78	-1.58
1012	-0.39	-0.39	-0.31	-0.09	-0.47
1013	-0.26	-0.14	-0.19	-0.26	-0.79
1014	-1.28	-1.4	-1.53	-1.35	-1.58
1015	-1.28	-0.68	-0.92	-0.66	-0.91
1016	-1.28	-1.4	-1.53	-1.78	-1.58
1017	0.94	0.84	0.92	1.14	1.1
1019	2.01	1.99	1.98	1.8	2.26
1020	1.04	0.97	0.76	0.75	0.7
1021	0.96	0.37	0.48	0.66	-0.07
1022	0.37	0.43	0.45	0.42	0.39
1024	0.26	0.48	0.95	0.66	0.7
1025	1.18	1.28	1.22	0.99	1.43
1026	1.84	1.57	1.17	1.88	0.63
1027	1.47	1.59	1.93	2.11	1.56
1029	2.26	2.24	2.51	1.98	2.25
1030	0.58	0.87	0.48	0.29	0.74
1031	0.9	1	1.41	1.16	0.71
1032	1.17	1.18	1.32	1.14	0.7
1033	0.28	0.27	0.42	-0.04	0.14
1036	-0.11	-0.25	0.12	1.04	0.04
1039	0.16	0.17	0.09	0.29	0.13
1040	-0.3	0.1	-0.04	-0.08	-0.17
1044	-1.28	-1.4	-1.53	-0.83	-1.58
1045	-1.28	-1.4	-1.53	-1.78	-1.58
1046	-1.28	-1.4	-1.53	-1.78	-1.58
1047	-1.28	-1.4	-0.85	-0.78	-1.58
1050	0.37	0.24	0.28	0.7	0.56
1051	2	1.83	1.98	0.67	2.22
1052	1.54	1.67	1.76	1.3	1.49
1053	-1.28	-1.4	-1.53	-1.78	-1.1
1054	1.22	1.3	1.5	1.66	1.42
1056	-1.28	-1.4	-1.53	-1.35	-1.58
1058	2.01	1.99	1.89	1.35	1.78
1059	2.28	1.93	1.59	1.65	1.44
1060	0.33	0.18	0.39	0.43	0.27
1062	1.1	0.67	1.12	0.83	0.89
1063	1.03	1.09	1.1	1.31	1.22
1066	-1.28	-1.4	-0.62	-1.78	-0.74
1068	-1.28	-1.4	-1.53	-1.78	-1.58
1069	1.12	0.98	1.28	0.72	1.1
1070	0.89	0.96	1.2	0.88	1.35
1072	2.32	2.58	2.93	2.64	2.42
1073	0.49	0.47	1.11	0.74	0.52
1075	1.03	1.54	1.37	1.26	1.49
1080	-0.58	-0.56	-0.74	-0.54	-0.22
1081	-1.28	-1.4	-1.53	-1.78	-1.58
1101	-0.69	-0.87	-0.71	-0.55	-0.98
1102	0.13	0.32	0.4	0.25	0.52
1103	-1.28	-0.87	-1.53	-1.78	-1.58
1104	1.01	1.19	0.87	1.02	0.86
1105	1.14	1.17	1.43	1.15	1.22
1106	0.49	0.25	0.51	0.65	0.71
1107	0.04	0.05	0	0.23	0.62
1108	1.91	1.85	2.04	2.16	1.96
1109	-1.28	-1.4	-1.53	-1.78	-1.58
1111	0.28	0.61	0.86	0.64	1
1113	-1.28	-1.4	-1.53	-1.78	-1.58
1114	-1.28	-1.4	-1.04	-1.05	-1.1
1116	0.72	0.36	0.77	-0.06	1.01
1118	-0.17	-0.23	-0.29	0.66	-0.26
1119	0.45	0.51	0.9	0.78	0.82
1120	0.47	0.54	0.93	0.42	0.85
1121	0.18	0.07	0.48	0.37	0.15
1122	-0.11	0.16	0.64	0.29	0.41
1123	-0.69	-0.59	-0.74	-0.52	-0.53
1124	-0.3	-0.46	-0.5	-0.42	1.16
1128	-0.5	-0.51	-0.58	-0.54	-0.14
1129	-1.28	-1.4	-1.04	-0.64	-1.58
1130	-0.26	-0.56	-0.51	-0.2	-0.68
1131	-1.28	-1.4	-0.74	-1.03	-0.26
1132	-1.28	-1.4	-1.53	-1.09	-1.58
1133	-1.28	-1.4	-1.53	-1.78	-1.58
1134	-0.69	-0.75	-0.77	-0.82	-0.6
1135	-1.28	-0.87	-0.85	-1.05	-1.58
